Product Name,Category,Sku,Filling,Weight, Customer Price ,,
30X55CM,INSERTS,INTERIOR27,100% Polyester,Extra Firm Fill,$17.20,,
30X55CM,INSERTS,INTERIOR28,30% Down 70% Feather,Normal,$16.00,,
30X55CM,INSERTS,INTERIOR29,30% Down 70% Feather,Firm Fill,$16.60,,
30X55CM,INSERTS,INTERIOR30,30% Down 70% Feather,Extra Firm Fill,$17.20,,
30X55CM,INSERTS,INTERIOR31,50% Down 50% Feather,Normal,$27.50,,
30X55CM,INSERTS,INTERIOR32,50% Down 50% Feather,Firm Fill,$30.10,,
30X55CM,INSERTS,INTERIOR33,50% Down 50% Feather,Extra Firm Fill,$32.70,,
30X55CM,INSERTS,INTERIOR34,80% Down 20% Feather,Normal,$36.80,,
30X55CM,INSERTS,INTERIOR35,80% Down 20% Feather,Firm Fill,$39.40,,
30X55CM,INSERTS,INTERIOR36,80% Down 20% Feather,Extra Firm Fill,$42.00,,
40X40CM,INSERTS,INTERIOR37,100% Feather,Normal,$9.20,,
40X40CM,INSERTS,INTERIOR38,100% Feather,Firm Fill,$9.80,,
40X40CM,INSERTS,INTERIOR39,100% Feather,Extra Firm Fill,$10.40,,
40X40CM,INSERTS,INTERIOR40,Duck Feather - Foam,Normal,$11.00,,
40X40CM,INSERTS,INTERIOR41,Duck Feather - Foam,Firm Fill,$11.60,,
40X40CM,INSERTS,INTERIOR42,Duck Feather - Foam,Extra Firm Fill,$12.20,,
40X40CM,INSERTS,INTERIOR43,Duck Feather - Fibre,Normal,$11.00,,
40X40CM,INSERTS,INTERIOR44,Duck Feather - Fibre,Firm Fill,$11.60,,
40X40CM,INSERTS,INTERIOR45,Duck Feather - Fibre,Extra Firm Fill,$12.20,,
40X40CM,INSERTS,INTERIOR46,100% Polyester,Normal,$11.00,,
40X40CM,INSERTS,INTERIOR47,100% Polyester,Firm Fill,$11.60,,
40X40CM,INSERTS,INTERIOR48,100% Polyester,Extra Firm Fill,$12.20,,
40X40CM,INSERTS,INTERIOR49,30% Down 70% Feather,Normal,$19.00,,
40X40CM,INSERTS,INTERIOR50,30% Down 70% Feather,Firm Fill,$21.60,,
40X40CM,INSERTS,INTERIOR51,30% Down 70% Feather,Extra Firm Fill,$24.20,,
40X40CM,INSERTS,INTERIOR52,50% Down 50% Feather,Normal,$27.00,,
40X40CM,INSERTS,INTERIOR53,50% Down 50% Feather,Firm Fill,$29.60,,
40X40CM,INSERTS,INTERIOR54,50% Down 50% Feather,Extra Firm Fill,$32.20,,
40X40CM,INSERTS,INTERIOR55,80% Down 20% Feather,Normal,$44.00,,
40X40CM,INSERTS,INTERIOR56,80% Down 20% Feather,Firm Fill,$46.60,,
40X40CM,INSERTS,INTERIOR57,80% Down 20% Feather,Extra Firm Fill,$49.20,,
45X45CM,INSERTS,INTERIOR58,100% Feather,Normal,$10.50,,
45X45CM,INSERTS,INTERIOR59,100% Feather,Firm Fill,$11.10,,
45X45CM,INSERTS,INTERIOR60,100% Feather,Extra Firm Fill,$11.70,,
45X45CM,INSERTS,INTERIOR61,Duck Feather - Foam,Normal,$12.00,,
45X45CM,INSERTS,INTERIOR62,Duck Feather - Foam,Firm Fill,$12.60,,
45X45CM,INSERTS,INTERIOR63,Duck Feather - Foam,Extra Firm Fill,$13.20,,
45X45CM,INSERTS,INTERIOR64,Duck Feather - Fibre,Normal,$12.00,,
45X45CM,INSERTS,INTERIOR65,Duck Feather - Fibre,Firm Fill,$12.60,,
45X45CM,INSERTS,INTERIOR66,Duck Feather - Fibre,Extra Firm Fill,$13.20,,
45X45CM,INSERTS,INTERIOR67,100% Polyester,Normal,$12.00,,
45X45CM,INSERTS,INTERIOR68,100% Polyester,Firm Fill,$12.60,,
45X45CM,INSERTS,INTERIOR69,100% Polyester,Extra Firm Fill,$13.20,,
45X45CM,INSERTS,INTERIOR70,30% Down 70% Feather,Normal,$23.50,,
45X45CM,INSERTS,INTERIOR71,30% Down 70% Feather,Firm Fill,$26.10,,
45X45CM,INSERTS,INTERIOR72,30% Down 70% Feather,Extra Firm Fill,$28.70,,
45X45CM,INSERTS,INTERIOR73,50% Down 50% Feather,Normal,$32.80,,
45X45CM,INSERTS,INTERIOR74,50% Down 50% Feather,Firm Fill,$35.40,,
45X45CM,INSERTS,INTERIOR75,50% Down 50% Feather,Extra Firm Fill,$38.00,,
45X45CM,INSERTS,INTERIOR76,80% Down 20% Feather,Normal,$48.50,,
45X45CM,INSERTS,INTERIOR77,80% Down 20% Feather,Firm Fill,$51.10,,
45X45CM,INSERTS,INTERIOR78,80% Down 20% Feather,Extra Firm Fill,$53.70,,
40X80CM,INSERTS,INTERIOR79,100% Feather,Normal,$19.00,,
40X80CM,INSERTS,INTERIOR80,100% Feather,Firm Fill,$19.60,,
40X80CM,INSERTS,INTERIOR81,100% Feather,Extra Firm Fill,$20.20,,
40X80CM,INSERTS,INTERIOR82,Duck Feather - Foam,Normal,$21.25,,
40X80CM,INSERTS,INTERIOR83,Duck Feather - Foam,Firm Fill,$21.85,,
40X80CM,INSERTS,INTERIOR84,Duck Feather - Foam,Extra Firm Fill,$22.45,,
40X80CM,INSERTS,INTERIOR85,Duck Feather - Fibre,Normal,$21.25,,
40X80CM,INSERTS,INTERIOR86,Duck Feather - Fibre,Firm Fill,$21.85,,
40X80CM,INSERTS,INTERIOR87,Duck Feather - Fibre,Extra Firm Fill,$22.45,,
40X80CM,INSERTS,INTERIOR88,100% Polyester,Normal,$21.25,,
40X80CM,INSERTS,INTERIOR89,100% Polyester,Firm Fill,$21.85,,
40X80CM,INSERTS,INTERIOR90,100% Polyester,Extra Firm Fill,$22.45,,
40X80CM,INSERTS,INTERIOR91,30% Down 70% Feather,Normal,$43.00,,
40X80CM,INSERTS,INTERIOR92,30% Down 70% Feather,Firm Fill,$45.60,,
40X80CM,INSERTS,INTERIOR93,30% Down 70% Feather,Extra Firm Fill,$48.20,,
40X80CM,INSERTS,INTERIOR94,50% Down 50% Feather,Normal,$68.40,,
40X80CM,INSERTS,INTERIOR95,50% Down 50% Feather,Firm Fill,$71.00,,
40X80CM,INSERTS,INTERIOR96,50% Down 50% Feather,Extra Firm Fill,$73.60,,
40X80CM,INSERTS,INTERIOR97,80% Down 20% Feather,Normal,$83.00,,
40X80CM,INSERTS,INTERIOR98,80% Down 20% Feather,Firm Fill,$85.60,,
40X80CM,INSERTS,INTERIOR99,80% Down 20% Feather,Extra Firm Fill,$88.20,,
45X70CM,INSERTS,INTERIOR100,100% Feather,Normal,$17.65,,
45X70CM,INSERTS,INTERIOR101,100% Feather,Firm Fill,$18.25,,
45X70CM,INSERTS,INTERIOR102,100% Feather,Extra Firm Fill,$18.85,,
45X70CM,INSERTS,INTERIOR103,Duck Feather - Foam,Normal,$20.00,,
45X70CM,INSERTS,INTERIOR104,Duck Feather - Foam,Firm Fill,$20.60,,
45X70CM,INSERTS,INTERIOR105,Duck Feather - Foam,Extra Firm Fill,$21.20,,
45X70CM,INSERTS,INTERIOR106,Duck Feather - Fibre,Normal,$20.00,,
45X70CM,INSERTS,INTERIOR107,Duck Feather - Fibre,Firm Fill,$20.60,,
45X70CM,INSERTS,INTERIOR108,Duck Feather - Fibre,Extra Firm Fill,$21.20,,
45X70CM,INSERTS,INTERIOR109,100% Polyester,Normal,$20.00,,
45X70CM,INSERTS,INTERIOR110,100% Polyester,Firm Fill,$20.60,,
45X70CM,INSERTS,INTERIOR111,100% Polyester,Extra Firm Fill,$21.20,,
45X70CM,INSERTS,INTERIOR112,30% Down 70% Feather,Normal,$36.70,,
45X70CM,INSERTS,INTERIOR113,30% Down 70% Feather,Firm Fill,$39.30,,
45X70CM,INSERTS,INTERIOR114,30% Down 70% Feather,Extra Firm Fill,$41.90,,
45X70CM,INSERTS,INTERIOR115,50% Down 50% Feather,Normal,$52.15,,
45X70CM,INSERTS,INTERIOR116,50% Down 50% Feather,Firm Fill,$54.75,,
45X70CM,INSERTS,INTERIOR117,50% Down 50% Feather,Extra Firm Fill,$57.35,,
45X70CM,INSERTS,INTERIOR118,80% Down 20% Feather,Normal,$73.00,,
45X70CM,INSERTS,INTERIOR119,80% Down 20% Feather,Firm Fill,$75.60,,
45X70CM,INSERTS,INTERIOR120,80% Down 20% Feather,Extra Firm Fill,$78.20,,
50X110CM,INSERTS,INTERIOR121,100% Feather,Normal,$46.00,,
50X110CM,INSERTS,INTERIOR122,100% Feather,Firm Fill,$46.60,,
50X110CM,INSERTS,INTERIOR123,100% Feather,Extra Firm Fill,$47.20,,
50X110CM,INSERTS,INTERIOR124,Duck Feather - Foam,Normal,$46.00,,
50X110CM,INSERTS,INTERIOR125,Duck Feather - Foam,Firm Fill,$46.60,,
50X110CM,INSERTS,INTERIOR126,Duck Feather - Foam,Extra Firm Fill,$47.20,,
50X110CM,INSERTS,INTERIOR127,Duck Feather - Fibre,Normal,$46.00,,
50X110CM,INSERTS,INTERIOR128,Duck Feather - Fibre,Firm Fill,$46.60,,
50X110CM,INSERTS,INTERIOR129,Duck Feather - Fibre,Extra Firm Fill,$47.20,,
50X110CM,INSERTS,INTERIOR130,100% Polyester,Normal,$46.00,,
50X110CM,INSERTS,INTERIOR131,100% Polyester,Firm Fill,$46.60,,
50X110CM,INSERTS,INTERIOR132,100% Polyester,Extra Firm Fill,$47.20,,
50X110CM,INSERTS,INTERIOR133,30% Down 70% Feather,Normal,$91.00,,
50X110CM,INSERTS,INTERIOR134,30% Down 70% Feather,Firm Fill,$93.60,,
50X110CM,INSERTS,INTERIOR135,30% Down 70% Feather,Extra Firm Fill,$96.20,,
50X110CM,INSERTS,INTERIOR136,50% Down 50% Feather,Normal,$109.25,,
50X110CM,INSERTS,INTERIOR137,50% Down 50% Feather,Firm Fill,$111.85,,
50X110CM,INSERTS,INTERIOR138,50% Down 50% Feather,Extra Firm Fill,$114.45,,
50X110CM,INSERTS,INTERIOR139,80% Down 20% Feather,Normal,$132.25,,
50X110CM,INSERTS,INTERIOR140,80% Down 20% Feather,Firm Fill,$134.85,,
50X110CM,INSERTS,INTERIOR141,80% Down 20% Feather,Extra Firm Fill,$137.45,,
50X30CM,INSERTS,INTERIOR142,100% Feather,Normal,$13.20,,
50X30CM,INSERTS,INTERIOR143,100% Feather,Firm Fill,$13.80,,
50X30CM,INSERTS,INTERIOR144,100% Feather,Extra Firm Fill,$14.40,,
50X30CM,INSERTS,INTERIOR145,Duck Feather - Foam,Normal,$15.00,,
50X30CM,INSERTS,INTERIOR146,Duck Feather - Foam,Firm Fill,$15.60,,
50X30CM,INSERTS,INTERIOR147,Duck Feather - Foam,Extra Firm Fill,$16.20,,
50X30CM,INSERTS,INTERIOR148,Duck Feather - Fibre,Normal,$15.00,,
50X30CM,INSERTS,INTERIOR149,Duck Feather - Fibre,Firm Fill,$15.60,,
50X30CM,INSERTS,INTERIOR150,Duck Feather - Fibre,Extra Firm Fill,$16.20,,
50X30CM,INSERTS,INTERIOR151,100% Polyester,Normal,$15.00,,
50X30CM,INSERTS,INTERIOR152,100% Polyester,Firm Fill,$15.60,,
50X30CM,INSERTS,INTERIOR153,100% Polyester,Extra Firm Fill,$16.20,,
50X30CM,INSERTS,INTERIOR154,30% Down 70% Feather,Normal,$23.00,,
50X30CM,INSERTS,INTERIOR155,30% Down 70% Feather,Firm Fill,$25.60,,
50X30CM,INSERTS,INTERIOR156,30% Down 70% Feather,Extra Firm Fill,$28.20,,
50X30CM,INSERTS,INTERIOR157,50% Down 50% Feather,Normal,$31.00,,
50X30CM,INSERTS,INTERIOR158,50% Down 50% Feather,Firm Fill,$33.60,,
50X30CM,INSERTS,INTERIOR159,50% Down 50% Feather,Extra Firm Fill,$36.20,,
50X30CM,INSERTS,INTERIOR160,80% Down 20% Feather,Normal,$48.00,,
50X30CM,INSERTS,INTERIOR161,80% Down 20% Feather,Firm Fill,$50.60,,
50X30CM,INSERTS,INTERIOR162,80% Down 20% Feather,Extra Firm Fill,$53.20,,
50X50CM,INSERTS,INTERIOR163,100% Feather,Normal,$11.50,,
50X50CM,INSERTS,INTERIOR164,100% Feather,Firm Fill,$12.10,,
50X50CM,INSERTS,INTERIOR165,100% Feather,Extra Firm Fill,$12.70,,
50X50CM,INSERTS,INTERIOR166,Duck Feather - Foam,Normal,$13.50,,
50X50CM,INSERTS,INTERIOR167,Duck Feather - Foam,Firm Fill,$14.10,,
50X50CM,INSERTS,INTERIOR168,Duck Feather - Foam,Extra Firm Fill,$14.70,,
50X50CM,INSERTS,INTERIOR169,Duck Feather - Fibre,Normal,$13.50,,
50X50CM,INSERTS,INTERIOR170,Duck Feather - Fibre,Firm Fill,$14.10,,
50X50CM,INSERTS,INTERIOR171,Duck Feather - Fibre,Extra Firm Fill,$14.70,,
50X50CM,INSERTS,INTERIOR172,100% Polyester,Normal,$13.50,,
50X50CM,INSERTS,INTERIOR173,100% Polyester,Firm Fill,$14.10,,
50X50CM,INSERTS,INTERIOR174,100% Polyester,Extra Firm Fill,$14.70,,
50X50CM,INSERTS,INTERIOR175,30% Down 70% Feather,Normal,$26.50,,
50X50CM,INSERTS,INTERIOR176,30% Down 70% Feather,Firm Fill,$29.10,,
50X50CM,INSERTS,INTERIOR177,30% Down 70% Feather,Extra Firm Fill,$31.70,,
50X50CM,INSERTS,INTERIOR178,50% Down 50% Feather,Normal,$45.00,,
50X50CM,INSERTS,INTERIOR179,50% Down 50% Feather,Firm Fill,$47.60,,
50X50CM,INSERTS,INTERIOR180,50% Down 50% Feather,Extra Firm Fill,$50.20,,
50X50CM,INSERTS,INTERIOR181,80% Down 20% Feather,Normal,$56.00,,
50X50CM,INSERTS,INTERIOR182,80% Down 20% Feather,Firm Fill,$58.60,,
50X50CM,INSERTS,INTERIOR183,80% Down 20% Feather,Extra Firm Fill,$61.20,,
50X80CM,INSERTS,INTERIOR184,100% Feather,Normal,$26.00,,
50X80CM,INSERTS,INTERIOR185,100% Feather,Firm Fill,$28.60,,
50X80CM,INSERTS,INTERIOR186,100% Feather,Extra Firm Fill,$31.20,,
50X80CM,INSERTS,INTERIOR187,Duck Feather - Foam,Normal,$32.75,,
50X80CM,INSERTS,INTERIOR188,Duck Feather - Foam,Firm Fill,$26.60,,
50X80CM,INSERTS,INTERIOR189,Duck Feather - Foam,Extra Firm Fill,$27.20,,
50X80CM,INSERTS,INTERIOR190,Duck Feather - Fibre,Normal,$32.75,,
50X80CM,INSERTS,INTERIOR191,Duck Feather - Fibre,Firm Fill,$33.35,,
50X80CM,INSERTS,INTERIOR192,Duck Feather - Fibre,Extra Firm Fill,$33.95,,
50X80CM,INSERTS,INTERIOR193,100% Polyester,Normal,$32.75,,
50X80CM,INSERTS,INTERIOR194,100% Polyester,Firm Fill,$33.35,,
50X80CM,INSERTS,INTERIOR195,100% Polyester,Extra Firm Fill,$33.95,,
50X80CM,INSERTS,INTERIOR196,30% Down 70% Feather,Normal,$58.60,,
50X80CM,INSERTS,INTERIOR197,30% Down 70% Feather,Firm Fill,$61.20,,
50X80CM,INSERTS,INTERIOR198,30% Down 70% Feather,Extra Firm Fill,$63.80,,
50X80CM,INSERTS,INTERIOR199,50% Down 50% Feather,Normal,$80.50,,
50X80CM,INSERTS,INTERIOR200,50% Down 50% Feather,Firm Fill,$83.10,,
50X80CM,INSERTS,INTERIOR201,50% Down 50% Feather,Extra Firm Fill,$85.70,,
50X80CM,INSERTS,INTERIOR202,80% Down 20% Feather,Normal,$95.00,,
50X80CM,INSERTS,INTERIOR203,80% Down 20% Feather,Firm Fill,$97.60,,
50X80CM,INSERTS,INTERIOR204,80% Down 20% Feather,Extra Firm Fill,$100.20,,
50X90CM,INSERTS,INTERIOR205,100% Feather,Normal,$29.30,,
50X90CM,INSERTS,INTERIOR206,100% Feather,Firm Fill,$31.90,,
50X90CM,INSERTS,INTERIOR207,100% Feather,Extra Firm Fill,$34.50,,
50X90CM,INSERTS,INTERIOR208,Duck Feather - Foam,Normal,$38.50,,
50X90CM,INSERTS,INTERIOR209,Duck Feather - Foam,Firm Fill,$41.10,,
50X90CM,INSERTS,INTERIOR210,Duck Feather - Foam,Extra Firm Fill,$43.70,,
50X90CM,INSERTS,INTERIOR211,Duck Feather - Fibre,Normal,$38.50,,
50X90CM,INSERTS,INTERIOR212,Duck Feather - Fibre,Firm Fill,$29.90,,
50X90CM,INSERTS,INTERIOR213,Duck Feather - Fibre,Extra Firm Fill,$30.50,,
50X90CM,INSERTS,INTERIOR214,100% Polyester,Normal,$38.50,,
50X90CM,INSERTS,INTERIOR215,100% Polyester,Firm Fill,$29.90,,
50X90CM,INSERTS,INTERIOR216,100% Polyester,Extra Firm Fill,$30.50,,
50X90CM,INSERTS,INTERIOR217,30% Down 70% Feather,Normal,$71.00,,
50X90CM,INSERTS,INTERIOR218,30% Down 70% Feather,Firm Fill,$73.60,,
50X90CM,INSERTS,INTERIOR219,30% Down 70% Feather,Extra Firm Fill,$76.20,,
50X90CM,INSERTS,INTERIOR220,50% Down 50% Feather,Normal,$92.55,,
50X90CM,INSERTS,INTERIOR221,50% Down 50% Feather,Firm Fill,$95.15,,
50X90CM,INSERTS,INTERIOR222,50% Down 50% Feather,Extra Firm Fill,$97.75,,
50X90CM,INSERTS,INTERIOR223,80% Down 20% Feather,Normal,$107.00,,
50X90CM,INSERTS,INTERIOR224,80% Down 20% Feather,Firm Fill,$109.60,,
50X90CM,INSERTS,INTERIOR225,80% Down 20% Feather,Extra Firm Fill,$112.20,,
55X55CM,INSERTS,INTERIOR226,100% Feather,Normal,$12.00,,
55X55CM,INSERTS,INTERIOR227,100% Feather,Firm Fill,$12.60,,
55X55CM,INSERTS,INTERIOR228,100% Feather,Extra Firm Fill,$13.20,,
55X55CM,INSERTS,INTERIOR229,Duck Feather - Foam,Normal,$15.00,,
55X55CM,INSERTS,INTERIOR230,Duck Feather - Foam,Firm Fill,$15.60,,
55X55CM,INSERTS,INTERIOR231,Duck Feather - Foam,Extra Firm Fill,$16.20,,
55X55CM,INSERTS,INTERIOR232,Duck Feather - Fibre,Normal,$15.00,,
55X55CM,INSERTS,INTERIOR233,Duck Feather - Fibre,Firm Fill,$15.60,,
55X55CM,INSERTS,INTERIOR234,Duck Feather - Fibre,Extra Firm Fill,$16.20,,
55X55CM,INSERTS,INTERIOR235,100% Polyester,Normal,$15.00,,
55X55CM,INSERTS,INTERIOR236,100% Polyester,Firm Fill,$15.60,,
55X55CM,INSERTS,INTERIOR237,100% Polyester,Extra Firm Fill,$16.20,,
55X55CM,INSERTS,INTERIOR238,30% Down 70% Feather,Normal,$30.25,,
55X55CM,INSERTS,INTERIOR239,30% Down 70% Feather,Firm Fill,$32.85,,
55X55CM,INSERTS,INTERIOR240,30% Down 70% Feather,Extra Firm Fill,$35.45,,
55X55CM,INSERTS,INTERIOR241,50% Down 50% Feather,Normal,$45.10,,
55X55CM,INSERTS,INTERIOR242,50% Down 50% Feather,Firm Fill,$47.70,,
55X55CM,INSERTS,INTERIOR243,50% Down 50% Feather,Extra Firm Fill,$50.30,,
55X55CM,INSERTS,INTERIOR244,80% Down 20% Feather,Normal,$65.00,,
55X55CM,INSERTS,INTERIOR245,80% Down 20% Feather,Firm Fill,$67.60,,
55X55CM,INSERTS,INTERIOR246,80% Down 20% Feather,Extra Firm Fill,$70.20,,
60X40CM,INSERTS,INTERIOR247,100% Feather,Normal,$15.50,,
60X40CM,INSERTS,INTERIOR248,100% Feather,Firm Fill,$16.10,,
60X40CM,INSERTS,INTERIOR249,100% Feather,Extra Firm Fill,$16.70,,
60X40CM,INSERTS,INTERIOR250,Duck Feather - Foam,Normal,$17.50,,
60X40CM,INSERTS,INTERIOR251,Duck Feather - Foam,Firm Fill,$18.10,,
60X40CM,INSERTS,INTERIOR252,Duck Feather - Foam,Extra Firm Fill,$18.70,,
60X40CM,INSERTS,INTERIOR253,Duck Feather - Fibre,Normal,$17.50,,
60X40CM,INSERTS,INTERIOR254,Duck Feather - Fibre,Firm Fill,$18.10,,
60X40CM,INSERTS,INTERIOR255,Duck Feather - Fibre,Extra Firm Fill,$18.70,,
60X40CM,INSERTS,INTERIOR256,100% Polyester,Normal,$17.50,,
60X40CM,INSERTS,INTERIOR257,100% Polyester,Firm Fill,$18.10,,
60X40CM,INSERTS,INTERIOR258,100% Polyester,Extra Firm Fill,$18.70,,
60X40CM,INSERTS,INTERIOR259,30% Down 70% Feather,Normal,$30.50,,
60X40CM,INSERTS,INTERIOR260,30% Down 70% Feather,Firm Fill,$33.10,,
60X40CM,INSERTS,INTERIOR261,30% Down 70% Feather,Extra Firm Fill,$35.70,,
60X40CM,INSERTS,INTERIOR262,50% Down 50% Feather,Normal,$49.00,,
60X40CM,INSERTS,INTERIOR263,50% Down 50% Feather,Firm Fill,$51.60,,
60X40CM,INSERTS,INTERIOR264,50% Down 50% Feather,Extra Firm Fill,$54.20,,
60X40CM,INSERTS,INTERIOR265,80% Down 20% Feather,Normal,$60.00,,
60X40CM,INSERTS,INTERIOR266,80% Down 20% Feather,Firm Fill,$62.60,,
60X40CM,INSERTS,INTERIOR267,80% Down 20% Feather,Extra Firm Fill,$65.20,,
60X60CM,INSERTS,INTERIOR268,100% Feather,Normal,$15.00,,
60X60CM,INSERTS,INTERIOR269,100% Feather,Firm Fill,$15.60,,
60X60CM,INSERTS,INTERIOR270,100% Feather,Extra Firm Fill,$16.20,,
60X60CM,INSERTS,INTERIOR271,Duck Feather - Foam,Normal,$17.25,,
60X60CM,INSERTS,INTERIOR272,Duck Feather - Foam,Firm Fill,$17.85,,
60X60CM,INSERTS,INTERIOR273,Duck Feather - Foam,Extra Firm Fill,$18.45,,
60X60CM,INSERTS,INTERIOR274,Duck Feather - Fibre,Normal,$17.25,,
60X60CM,INSERTS,INTERIOR275,Duck Feather - Fibre,Firm Fill,$17.85,,
60X60CM,INSERTS,INTERIOR276,Duck Feather - Fibre,Extra Firm Fill,$18.45,,
60X60CM,INSERTS,INTERIOR277,100% Polyester,Normal,$17.25,,
60X60CM,INSERTS,INTERIOR278,100% Polyester,Firm Fill,$17.85,,
60X60CM,INSERTS,INTERIOR279,100% Polyester,Extra Firm Fill,$18.45,,
60X60CM,INSERTS,INTERIOR280,30% Down 70% Feather,Normal,$39.00,,
60X60CM,INSERTS,INTERIOR281,30% Down 70% Feather,Firm Fill,$41.60,,
60X60CM,INSERTS,INTERIOR282,30% Down 70% Feather,Extra Firm Fill,$44.20,,
60X60CM,INSERTS,INTERIOR283,50% Down 50% Feather,Normal,$64.40,,
60X60CM,INSERTS,INTERIOR284,50% Down 50% Feather,Firm Fill,$67.00,,
60X60CM,INSERTS,INTERIOR285,50% Down 50% Feather,Extra Firm Fill,$69.60,,
60X60CM,INSERTS,INTERIOR286,80% Down 20% Feather,Normal,$79.00,,
60X60CM,INSERTS,INTERIOR287,80% Down 20% Feather,Firm Fill,$81.60,,
60X60CM,INSERTS,INTERIOR288,80% Down 20% Feather,Extra Firm Fill,$84.20,,
65X40CM,INSERTS,INTERIOR289,100% Feather,Normal,$16.50,,
65X40CM,INSERTS,INTERIOR290,100% Feather,Firm Fill,$17.10,,
65X40CM,INSERTS,INTERIOR291,100% Feather,Extra Firm Fill,$17.70,,
65X40CM,INSERTS,INTERIOR292,Duck Feather - Foam,Normal,$18.50,,
65X40CM,INSERTS,INTERIOR293,Duck Feather - Foam,Firm Fill,$19.10,,
65X40CM,INSERTS,INTERIOR294,Duck Feather - Foam,Extra Firm Fill,$19.70,,
65X40CM,INSERTS,INTERIOR295,Duck Feather - Fibre,Normal,$18.50,,
65X40CM,INSERTS,INTERIOR296,Duck Feather - Fibre,Firm Fill,$19.10,,
65X40CM,INSERTS,INTERIOR297,Duck Feather - Fibre,Extra Firm Fill,$19.70,,
65X40CM,INSERTS,INTERIOR298,100% Polyester,Normal,$18.50,,
65X40CM,INSERTS,INTERIOR299,100% Polyester,Firm Fill,$19.10,,
65X40CM,INSERTS,INTERIOR300,100% Polyester,Extra Firm Fill,$19.70,,
65X40CM,INSERTS,INTERIOR301,30% Down 70% Feather,Normal,$31.50,,
65X40CM,INSERTS,INTERIOR302,30% Down 70% Feather,Firm Fill,$34.10,,
65X40CM,INSERTS,INTERIOR303,30% Down 70% Feather,Extra Firm Fill,$36.70,,
65X40CM,INSERTS,INTERIOR304,50% Down 50% Feather,Normal,$50.00,,
65X40CM,INSERTS,INTERIOR305,50% Down 50% Feather,Firm Fill,$52.60,,
65X40CM,INSERTS,INTERIOR306,50% Down 50% Feather,Extra Firm Fill,$55.20,,
65X40CM,INSERTS,INTERIOR307,80% Down 20% Feather,Normal,$61.00,,
65X40CM,INSERTS,INTERIOR308,80% Down 20% Feather,Firm Fill,$63.60,,
65X40CM,INSERTS,INTERIOR309,80% Down 20% Feather,Extra Firm Fill,$66.20,,
65X65CM,INSERTS,INTERIOR310,100% Feather,Normal,$22.00,,
65X65CM,INSERTS,INTERIOR311,100% Feather,Firm Fill,$22.60,,
65X65CM,INSERTS,INTERIOR312,100% Feather,Extra Firm Fill,$23.20,,
65X65CM,INSERTS,INTERIOR313,Duck Feather - Foam,Normal,$28.75,,
65X65CM,INSERTS,INTERIOR314,Duck Feather - Foam,Firm Fill,$29.35,,
65X65CM,INSERTS,INTERIOR315,Duck Feather - Foam,Extra Firm Fill,$29.95,,
65X65CM,INSERTS,INTERIOR316,Duck Feather - Fibre,Normal,$28.75,,
