Product Name,SKU,Category,Filling,Weight,Customer Price,,,,,,,
60X40CM,HLC295,INSERTS,Duck Feather - Fibre,Firm Fill,18.1,,,,,,,
60X40CM,HLC296,INSERTS,Duck Feather - Fibre,Extra Firm Fill,18.7,,,,,,,
60X40CM,HLC297,INSERTS,100% Polyester,Normal,$17.50,,,,,,,
60X40CM,HLC298,INSERTS,100% Polyester,Firm Fill,18.1,,,,,,,
60X40CM,HLC299,INSERTS,100% Polyester,Extra Firm Fill,18.7,,,,,,,
60X40CM,HLC300,INSERTS,30% Down 70% Feather,Normal,$30.50,,,,,,,
60X40CM,HLC301,INSERTS,30% Down 70% Feather,Firm Fill,33.1,,,,,,,
60X40CM,HLC302,INSERTS,30% Down 70% Feather,Extra Firm Fill,35.7,,,,,,,
60X40CM,HLC303,INSERTS,50% Down 50% Feather,Normal,$49.00,,,,,,,
60X40CM,HLC304,INSERTS,50% Down 50% Feather,Firm Fill,51.6,,,,,,,
60X40CM,HLC305,INSERTS,50% Down 50% Feather,Extra Firm Fill,54.2,,,,,,,
60X40CM,HLC306,INSERTS,80% Down 20% Feather,Normal,$60.00,,,,,,,
60X40CM,HLC307,INSERTS,80% Down 20% Feather,Firm Fill,62.6,,,,,,,
60X40CM,HLC308,INSERTS,80% Down 20% Feather,Extra Firm Fill,65.2,,,,,,,
60X60CM,HLC309,INSERTS,100% Feather,Normal,$15.00,,,,,,,
60X60CM,HLC310,INSERTS,100% Feather,Firm Fill,15.6,,,,,,,
60X60CM,HLC311,INSERTS,100% Feather,Extra Firm Fill,16.2,,,,,,,
60X60CM,HLC312,INSERTS,Duck Feather - Foam,Normal,$17.25,,,,,,,
60X60CM,HLC313,INSERTS,Duck Feather - Foam,Firm Fill,17.85,,,,,,,
60X60CM,HLC314,INSERTS,Duck Feather - Foam,Extra Firm Fill,18.45,,,,,,,
60X60CM,HLC315,INSERTS,Duck Feather - Fibre,Normal,$17.25,,,,,,,
60X60CM,HLC316,INSERTS,Duck Feather - Fibre,Firm Fill,17.85,,,,,,,
60X60CM,HLC317,INSERTS,Duck Feather - Fibre,Extra Firm Fill,18.45,,,,,,,
60X60CM,HLC318,INSERTS,100% Polyester,Normal,$17.25,,,,,,,
60X60CM,HLC319,INSERTS,100% Polyester,Firm Fill,17.85,,,,,,,
60X60CM,HLC320,INSERTS,100% Polyester,Extra Firm Fill,18.45,,,,,,,
60X60CM,HLC321,INSERTS,30% Down 70% Feather,Normal,$39.00,,,,,,,
60X60CM,HLC322,INSERTS,30% Down 70% Feather,Firm Fill,41.6,,,,,,,
60X60CM,HLC323,INSERTS,30% Down 70% Feather,Extra Firm Fill,44.2,,,,,,,
60X60CM,HLC324,INSERTS,50% Down 50% Feather,Normal,$64.40,,,,,,,
60X60CM,HLC325,INSERTS,50% Down 50% Feather,Firm Fill,67,,,,,,,
60X60CM,HLC326,INSERTS,50% Down 50% Feather,Extra Firm Fill,69.6,,,,,,,
60X60CM,HLC327,INSERTS,80% Down 20% Feather,Normal,$79.00,,,,,,,
60X60CM,HLC328,INSERTS,80% Down 20% Feather,Firm Fill,81.6,,,,,,,
60X60CM,HLC329,INSERTS,80% Down 20% Feather,Extra Firm Fill,84.2,,,,,,,
65X40CM,HLC330,INSERTS,100% Feather,Normal,$16.50,,,,,,,
65X40CM,HLC331,INSERTS,100% Feather,Firm Fill,17.1,,,,,,,
65X40CM,HLC332,INSERTS,100% Feather,Extra Firm Fill,17.7,,,,,,,
65X40CM,HLC333,INSERTS,Duck Feather - Foam,Normal,$18.50,,,,,,,
65X40CM,HLC334,INSERTS,Duck Feather - Foam,Firm Fill,19.1,,,,,,,
65X40CM,HLC335,INSERTS,Duck Feather - Foam,Extra Firm Fill,19.7,,,,,,,
65X40CM,HLC336,INSERTS,Duck Feather - Fibre,Normal,$18.50,,,,,,,
65X40CM,HLC337,INSERTS,Duck Feather - Fibre,Firm Fill,19.1,,,,,,,
65X40CM,HLC338,INSERTS,Duck Feather - Fibre,Extra Firm Fill,19.7,,,,,,,
65X40CM,HLC339,INSERTS,100% Polyester,Normal,$18.50,,,,,,,
65X40CM,HLC340,INSERTS,100% Polyester,Firm Fill,19.1,,,,,,,
65X40CM,HLC341,INSERTS,100% Polyester,Extra Firm Fill,19.7,,,,,,,
65X40CM,HLC342,INSERTS,30% Down 70% Feather,Normal,$31.50,,,,,,,
65X40CM,HLC343,INSERTS,30% Down 70% Feather,Firm Fill,34.1,,,,,,,
65X40CM,HLC344,INSERTS,30% Down 70% Feather,Extra Firm Fill,36.7,,,,,,,
65X40CM,HLC345,INSERTS,50% Down 50% Feather,Normal,$50.00,,,,,,,
65X40CM,HLC346,INSERTS,50% Down 50% Feather,Firm Fill,52.6,,,,,,,
65X40CM,HLC347,INSERTS,50% Down 50% Feather,Extra Firm Fill,55.2,,,,,,,
65X40CM,HLC348,INSERTS,80% Down 20% Feather,Normal,$61.00,,,,,,,
65X40CM,HLC349,INSERTS,80% Down 20% Feather,Firm Fill,63.6,,,,,,,
65X40CM,HLC350,INSERTS,80% Down 20% Feather,Extra Firm Fill,66.2,,,,,,,
65X65CM,HLC351,INSERTS,100% Feather,Normal,$22.00,,,,,,,
65X65CM,HLC352,INSERTS,100% Feather,Firm Fill,22.6,,,,,,,
65X65CM,HLC353,INSERTS,100% Feather,Extra Firm Fill,23.2,,,,,,,
65X65CM,HLC354,INSERTS,Duck Feather - Foam,Normal,$28.75,,,,,,,
65X65CM,HLC355,INSERTS,Duck Feather - Foam,Firm Fill,29.35,,,,,,,
65X65CM,HLC356,INSERTS,Duck Feather - Foam,Extra Firm Fill,29.95,,,,,,,
65X65CM,HLC357,INSERTS,Duck Feather - Fibre,Normal,$28.75,,,,,,,
65X65CM,HLC358,INSERTS,Duck Feather - Fibre,Firm Fill,29.35,,,,,,,
65X65CM,HLC359,INSERTS,Duck Feather - Fibre,Extra Firm Fill,29.95,,,,,,,
65X65CM,HLC360,INSERTS,100% Polyester,Normal,$28.75,,,,,,,
65X65CM,HLC361,INSERTS,100% Polyester,Firm Fill,29.35,,,,,,,
65X65CM,HLC362,INSERTS,100% Polyester,Extra Firm Fill,29.95,,,,,,,
65X65CM,HLC363,INSERTS,30% Down 70% Feather,Normal,$54.60,,,,,,,
65X65CM,HLC364,INSERTS,30% Down 70% Feather,Firm Fill,57.2,,,,,,,
65X65CM,HLC365,INSERTS,30% Down 70% Feather,Extra Firm Fill,59.8,,,,,,,
65X65CM,HLC366,INSERTS,50% Down 50% Feather,Normal,$76.50,,,,,,,
65X65CM,HLC367,INSERTS,50% Down 50% Feather,Firm Fill,79.1,,,,,,,
65X65CM,HLC368,INSERTS,50% Down 50% Feather,Extra Firm Fill,81.7,,,,,,,
65X65CM,HLC369,INSERTS,80% Down 20% Feather,Normal,$91.00,,,,,,,
65X65CM,HLC370,INSERTS,80% Down 20% Feather,Firm Fill,93.6,,,,,,,
65X65CM,HLC371,INSERTS,80% Down 20% Feather,Extra Firm Fill,96.2,,,,,,,
Double/Queen 230 x 240cms 450gms - SILVER BLANKET,HLC372,SILVER BLANKET,Silver Blanket,,$70.00,,,,,,,
King/Super King 270 x 240cms 535 gms - SILVER BLANKET,HLC373,SILVER BLANKET,Silver Blanket,,$81.00,,,,,,,
Single/ King Single 180 x 230gms 300gms - SILVER BLANKET,HLC374,SILVER BLANKET,Silver Blanket,,$56.00,,,,,,,
Double/Queen 230 x 240cms 450gms - KHAKI BLANKET,HLC375,KHAKI BLANKET,Khaki Blanket,,$70.00,,,,,,,
King/Super King 270 x 240cms 535 gms - KHAKI BLANKET,HLC376,KHAKI BLANKET,Khaki Blanket,,$81.00,,,,,,,
Single/ King Single 180 x 230gms 300gms - KHAKI BLANKET,HLC377,KHAKI BLANKET,Khaki Blanket,,$56.00,,,,,,,
