Product Name,Category,SKU,Filling,Weight,Customer Price,,,
45X45CM,INSERTS,JENB65,100% Feather,Extra Firm Fill,11.1,,,
45X45CM,INSERTS,JENB66,Duck Feather - Foam,Normal,$12.00,,,
45X45CM,INSERTS,JENB67,Duck Feather - Foam,Firm Fill,12.6,,,
45X45CM,INSERTS,JENB68,Duck Feather - Foam,Extra Firm Fill,13.2,,,
45X45CM,INSERTS,JENB69,Duck Feather - Fibre,Normal,$12.00,,,
45X45CM,INSERTS,JENB70,Duck Feather - Fibre,Firm Fill,12.6,,,
45X45CM,INSERTS,JENB71,Duck Feather - Fibre,Extra Firm Fill,13.2,,,
45X45CM,INSERTS,JENB72,100% Polyester,Normal,$12.00,,,
45X45CM,INSERTS,JENB73,100% Polyester,Firm Fill,12.6,,,
45X45CM,INSERTS,JENB74,100% Polyester,Extra Firm Fill,13.2,,,
45X45CM,INSERTS,JENB75,30% Down 70% Feather,Normal,$23.50,,,
45X45CM,INSERTS,JENB76,30% Down 70% Feather,Firm Fill,26.1,,,
45X45CM,INSERTS,JENB77,30% Down 70% Feather,Extra Firm Fill,28.7,,,
45X45CM,INSERTS,JENB78,50% Down 50% Feather,Normal,$32.80,,,
45X45CM,INSERTS,JENB79,50% Down 50% Feather,Firm Fill,35.4,,,
45X45CM,INSERTS,JENB80,50% Down 50% Feather,Extra Firm Fill,38,,,
45X45CM,INSERTS,JENB81,80% Down 20% Feather,Normal,$48.50,,,
45X45CM,INSERTS,JENB82,80% Down 20% Feather,Firm Fill,51.1,,,
45X45CM,INSERTS,JENB83,80% Down 20% Feather,Extra Firm Fill,53.7,,,
40X80CM,INSERTS,JENB84,100% Feather,Normal,$19.00,,,
40X80CM,INSERTS,JENB85,100% Feather,Extra Firm Fill,19.6,,,
40X80CM,INSERTS,JENB86,Duck Feather - Foam,Normal,$21.25,,,
40X80CM,INSERTS,JENB87,Duck Feather - Foam,Firm Fill,21.85,,,
40X80CM,INSERTS,JENB88,Duck Feather - Foam,Extra Firm Fill,22.45,,,
40X80CM,INSERTS,JENB89,Duck Feather - Fibre,Normal,$21.25,,,
40X80CM,INSERTS,JENB90,Duck Feather - Fibre,Firm Fill,21.85,,,
40X80CM,INSERTS,JENB91,Duck Feather - Fibre,Extra Firm Fill,22.45,,,
40X80CM,INSERTS,JENB92,100% Polyester,Normal,$21.25,,,
40X80CM,INSERTS,JENB93,100% Polyester,Firm Fill,21.85,,,
40X80CM,INSERTS,JENB94,100% Polyester,Extra Firm Fill,22.45,,,
40X80CM,INSERTS,JENB95,30% Down 70% Feather,Normal,$43.00,,,
40X80CM,INSERTS,JENB96,30% Down 70% Feather,Firm Fill,45.6,,,
40X80CM,INSERTS,JENB97,30% Down 70% Feather,Extra Firm Fill,48.2,,,
40X80CM,INSERTS,JENB98,50% Down 50% Feather,Normal,$68.40,,,
40X80CM,INSERTS,JENB99,50% Down 50% Feather,Firm Fill,71,,,
40X80CM,INSERTS,JENB100,50% Down 50% Feather,Extra Firm Fill,73.6,,,
40X80CM,INSERTS,JENB101,80% Down 20% Feather,Normal,$83.00,,,
40X80CM,INSERTS,JENB102,80% Down 20% Feather,Firm Fill,85.6,,,
40X80CM,INSERTS,JENB103,80% Down 20% Feather,Extra Firm Fill,88.2,,,
45X70CM,INSERTS,JENB104,100% Feather,Normal,$17.65,,,
45X70CM,INSERTS,JENB105,100% Feather,Extra Firm Fill,18.25,,,
45X70CM,INSERTS,JENB106,Duck Feather - Foam,Normal,$20.00,,,
45X70CM,INSERTS,JENB107,Duck Feather - Foam,Firm Fill,20.6,,,
45X70CM,INSERTS,JENB108,Duck Feather - Foam,Extra Firm Fill,21.2,,,
45X70CM,INSERTS,JENB109,Duck Feather - Fibre,Normal,$20.00,,,
45X70CM,INSERTS,JENB110,Duck Feather - Fibre,Firm Fill,20.6,,,
45X70CM,INSERTS,JENB111,Duck Feather - Fibre,Extra Firm Fill,21.2,,,
45X70CM,INSERTS,JENB112,100% Polyester,Normal,$20.00,,,
45X70CM,INSERTS,JENB113,100% Polyester,Firm Fill,20.6,,,
45X70CM,INSERTS,JENB114,100% Polyester,Extra Firm Fill,21.2,,,
45X70CM,INSERTS,JENB115,30% Down 70% Feather,Normal,$36.70,,,
45X70CM,INSERTS,JENB116,30% Down 70% Feather,Firm Fill,39.3,,,
45X70CM,INSERTS,JENB117,30% Down 70% Feather,Extra Firm Fill,41.9,,,
45X70CM,INSERTS,JENB118,50% Down 50% Feather,Normal,$52.15,,,
45X70CM,INSERTS,JENB119,50% Down 50% Feather,Firm Fill,54.75,,,
45X70CM,INSERTS,JENB120,50% Down 50% Feather,Extra Firm Fill,57.35,,,
45X70CM,INSERTS,JENB121,80% Down 20% Feather,Normal,$73.00,,,
45X70CM,INSERTS,JENB122,80% Down 20% Feather,Firm Fill,75.6,,,
45X70CM,INSERTS,JENB123,80% Down 20% Feather,Extra Firm Fill,78.2,,,
50X110CM,INSERTS,JENB124,100% Feather,Normal,$50.00,,,
50X110CM,INSERTS,JENB125,100% Feather,Firm Fill,$50.60,,,
50X110CM,INSERTS,JENB126,100% Feather,Extra Firm Fill,$51.80,,,
50X110CM,INSERTS,JENB127,Duck Feather - Foam,Normal,$50.00,,,
50X110CM,INSERTS,JENB128,Duck Feather - Foam,Firm Fill,$50.60,,,
50X110CM,INSERTS,JENB129,Duck Feather - Foam,Extra Firm Fill,$51.20,,,
50X110CM,INSERTS,JENB130,Duck Feather - Fibre,Normal,$50.00,,,
50X110CM,INSERTS,JENB131,Duck Feather - Fibre,Firm Fill,$50.60,,,
50X110CM,INSERTS,JENB132,Duck Feather - Fibre,Extra Firm Fill,$51.20,,,
50X110CM,INSERTS,JENB133,100% Polyester,Normal,$46.00,,,
50X110CM,INSERTS,JENB134,100% Polyester,Firm Fill,$46.60,,,
50X110CM,INSERTS,JENB135,100% Polyester,Extra Firm Fill,$47.20,,,
50X110CM,INSERTS,JENB136,30% Down 70% Feather,Normal,$95.00,,,
50X110CM,INSERTS,JENB137,30% Down 70% Feather,Firm Fill,$96.00,,,
50X110CM,INSERTS,JENB138,30% Down 70% Feather,Extra Firm Fill,96.6,,,
50X110CM,INSERTS,JENB139,50% Down 50% Feather,Normal,$113.25,,,
50X110CM,INSERTS,JENB140,50% Down 50% Feather,Firm Fill,$114.25,,,
50X110CM,INSERTS,JENB141,50% Down 50% Feather,Extra Firm Fill,$114.85,,,
50X110CM,INSERTS,JENB142,80% Down 20% Feather,Normal,$136.25,,,
50X110CM,INSERTS,JENB143,80% Down 20% Feather,Firm Fill,$137.25,,,
50X110CM,INSERTS,JENB144,80% Down 20% Feather,Extra Firm Fill,$137.85,,,
50X30CM,INSERTS,JENB145,100% Feather,Normal,$13.20,,,
50X30CM,INSERTS,JENB146,100% Feather,Extra Firm Fill,13.8,,,
50X30CM,INSERTS,JENB147,Duck Feather - Foam,Normal,$15.00,,,
50X30CM,INSERTS,JENB148,Duck Feather - Foam,Firm Fill,15.6,,,
50X30CM,INSERTS,JENB149,Duck Feather - Foam,Extra Firm Fill,16.2,,,
50X30CM,INSERTS,JENB150,Duck Feather - Fibre,Normal,$15.00,,,
50X30CM,INSERTS,JENB151,Duck Feather - Fibre,Firm Fill,15.6,,,
50X30CM,INSERTS,JENB152,Duck Feather - Fibre,Extra Firm Fill,16.2,,,
50X30CM,INSERTS,JENB153,100% Polyester,Normal,$15.00,,,
50X30CM,INSERTS,JENB154,100% Polyester,Firm Fill,15.6,,,
50X30CM,INSERTS,JENB155,100% Polyester,Extra Firm Fill,16.2,,,
50X30CM,INSERTS,JENB156,30% Down 70% Feather,Normal,$23.00,,,
50X30CM,INSERTS,JENB157,30% Down 70% Feather,Firm Fill,25.6,,,
50X30CM,INSERTS,JENB158,30% Down 70% Feather,Extra Firm Fill,28.2,,,
50X30CM,INSERTS,JENB159,50% Down 50% Feather,Normal,$31.00,,,
50X30CM,INSERTS,JENB160,50% Down 50% Feather,Firm Fill,33.6,,,
50X30CM,INSERTS,JENB161,50% Down 50% Feather,Extra Firm Fill,36.2,,,
50X30CM,INSERTS,JENB162,80% Down 20% Feather,Normal,$48.00,,,
50X30CM,INSERTS,JENB163,80% Down 20% Feather,Firm Fill,50.6,,,
50X30CM,INSERTS,JENB164,80% Down 20% Feather,Extra Firm Fill,53.2,,,
50X50CM,INSERTS,JENB165,100% Feather,Normal,$11.50,,,
50X50CM,INSERTS,JENB166,100% Feather,Extra Firm Fill,12.1,,,
50X50CM,INSERTS,JENB167,Duck Feather - Foam,Normal,$13.50,,,
50X50CM,INSERTS,JENB168,Duck Feather - Foam,Firm Fill,14.1,,,
50X50CM,INSERTS,JENB169,Duck Feather - Foam,Extra Firm Fill,14.7,,,
50X50CM,INSERTS,JENB170,Duck Feather - Fibre,Normal,$13.50,,,
50X50CM,INSERTS,JENB171,Duck Feather - Fibre,Firm Fill,14.1,,,
50X50CM,INSERTS,JENB172,Duck Feather - Fibre,Extra Firm Fill,14.7,,,
50X50CM,INSERTS,JENB173,100% Polyester,Normal,$13.50,,,
50X50CM,INSERTS,JENB174,100% Polyester,Firm Fill,14.1,,,
50X50CM,INSERTS,JENB175,100% Polyester,Extra Firm Fill,14.7,,,
50X50CM,INSERTS,JENB176,30% Down 70% Feather,Normal,$26.50,,,
50X50CM,INSERTS,JENB177,30% Down 70% Feather,Firm Fill,29.1,,,
50X50CM,INSERTS,JENB178,30% Down 70% Feather,Extra Firm Fill,31.7,,,
50X50CM,INSERTS,JENB179,50% Down 50% Feather,Normal,$45.00,,,
50X50CM,INSERTS,JENB180,50% Down 50% Feather,Firm Fill,47.6,,,
50X50CM,INSERTS,JENB181,50% Down 50% Feather,Extra Firm Fill,50.2,,,
50X50CM,INSERTS,JENB182,80% Down 20% Feather,Normal,$56.00,,,
50X50CM,INSERTS,JENB183,80% Down 20% Feather,Firm Fill,58.6,,,
50X50CM,INSERTS,JENB184,80% Down 20% Feather,Extra Firm Fill,61.2,,,
50X80CM,INSERTS,JENB185,100% Feather,Normal,$26.00,,,
50X80CM,INSERTS,JENB186,100% Feather,Firm Fill,28.6,,,
50X80CM,INSERTS,JENB187,100% Feather,Extra Firm Fill,31.2,,,
50X80CM,INSERTS,JENB188,Duck Feather - Foam,Normal,$32.75,,,
50X80CM,INSERTS,JENB189,Duck Feather - Foam,Firm Fill,26.6,,,
50X80CM,INSERTS,JENB190,Duck Feather - Foam,Extra Firm Fill,27.2,,,
50X80CM,INSERTS,JENB191,Duck Feather - Fibre,Normal,$32.75,,,
50X80CM,INSERTS,JENB192,Duck Feather - Fibre,Firm Fill,33.35,,,
50X80CM,INSERTS,JENB193,Duck Feather - Fibre,Extra Firm Fill,33.95,,,
50X80CM,INSERTS,JENB194,100% Polyester,Normal,$32.75,,,
50X80CM,INSERTS,JENB195,100% Polyester,Firm Fill,33.35,,,
50X80CM,INSERTS,JENB196,100% Polyester,Extra Firm Fill,33.95,,,
50X80CM,INSERTS,JENB197,30% Down 70% Feather,Normal,$58.60,,,
50X80CM,INSERTS,JENB198,30% Down 70% Feather,Firm Fill,61.2,,,
50X80CM,INSERTS,JENB199,30% Down 70% Feather,Extra Firm Fill,63.8,,,
50X80CM,INSERTS,JENB200,50% Down 50% Feather,Normal,$80.50,,,
50X80CM,INSERTS,JENB201,50% Down 50% Feather,Firm Fill,83.1,,,
50X80CM,INSERTS,JENB202,50% Down 50% Feather,Extra Firm Fill,85.7,,,
50X80CM,INSERTS,JENB203,80% Down 20% Feather,Normal,$95.00,,,
50X80CM,INSERTS,JENB204,80% Down 20% Feather,Firm Fill,97.6,,,
50X80CM,INSERTS,JENB205,80% Down 20% Feather,Extra Firm Fill,100.2,,,
50X90CM,INSERTS,JENB206,100% Feather,Normal,$29.30,,,
50X90CM,INSERTS,JENB207,100% Feather,Extra Firm Fill,31.9,,,
50X90CM,INSERTS,JENB208,Duck Feather - Foam,Normal,$38.50,,,
50X90CM,INSERTS,JENB209,Duck Feather - Foam,Firm Fill,41.1,,,
50X90CM,INSERTS,JENB210,Duck Feather - Foam,Extra Firm Fill,43.7,,,
50X90CM,INSERTS,JENB211,Duck Feather - Fibre,Normal,$38.50,,,
50X90CM,INSERTS,JENB212,Duck Feather - Fibre,Firm Fill,29.9,,,
50X90CM,INSERTS,JENB213,Duck Feather - Fibre,Extra Firm Fill,30.5,,,
50X90CM,INSERTS,JENB214,100% Polyester,Normal,$38.50,,,
50X90CM,INSERTS,JENB215,100% Polyester,Firm Fill,29.9,,,
50X90CM,INSERTS,JENB216,100% Polyester,Extra Firm Fill,30.5,,,
50X90CM,INSERTS,JENB217,30% Down 70% Feather,Normal,$71.00,,,
50X90CM,INSERTS,JENB218,30% Down 70% Feather,Firm Fill,73.6,,,
50X90CM,INSERTS,JENB219,30% Down 70% Feather,Extra Firm Fill,76.2,,,
50X90CM,INSERTS,JENB220,50% Down 50% Feather,Normal,$92.55,,,
50X90CM,INSERTS,JENB221,50% Down 50% Feather,Firm Fill,95.15,,,
50X90CM,INSERTS,JENB222,50% Down 50% Feather,Extra Firm Fill,97.75,,,
50X90CM,INSERTS,JENB223,80% Down 20% Feather,Normal,$107.00,,,
50X90CM,INSERTS,JENB224,80% Down 20% Feather,Firm Fill,109.6,,,
50X90CM,INSERTS,JENB225,80% Down 20% Feather,Extra Firm Fill,112.2,,,
55X55CM,INSERTS,JENB226,100% Feather,Normal,$12.00,,,
55X55CM,INSERTS,JENB227,100% Feather,Firm Fill,12.6,,,
55X55CM,INSERTS,JENB228,100% Feather,Extra Firm Fill,13.2,,,
55X55CM,INSERTS,JENB229,Duck Feather - Foam,Normal,$15.00,,,
55X55CM,INSERTS,JENB230,Duck Feather - Foam,Firm Fill,15.6,,,
55X55CM,INSERTS,JENB231,Duck Feather - Foam,Extra Firm Fill,16.2,,,
55X55CM,INSERTS,JENB232,Duck Feather - Fibre,Normal,$15.00,,,
55X55CM,INSERTS,JENB233,Duck Feather - Fibre,Firm Fill,15.6,,,
55X55CM,INSERTS,JENB234,Duck Feather - Fibre,Extra Firm Fill,16.2,,,
55X55CM,INSERTS,JENB235,100% Polyester,Normal,$15.00,,,
55X55CM,INSERTS,JENB236,100% Polyester,Firm Fill,15.6,,,
55X55CM,INSERTS,JENB237,100% Polyester,Extra Firm Fill,16.2,,,
55X55CM,INSERTS,JENB238,30% Down 70% Feather,Normal,$30.25,,,
55X55CM,INSERTS,JENB239,30% Down 70% Feather,Firm Fill,32.85,,,
55X55CM,INSERTS,JENB240,30% Down 70% Feather,Extra Firm Fill,35.45,,,
55X55CM,INSERTS,JENB241,50% Down 50% Feather,Normal,$45.10,,,
55X55CM,INSERTS,JENB242,50% Down 50% Feather,Firm Fill,47.7,,,
55X55CM,INSERTS,JENB243,50% Down 50% Feather,Extra Firm Fill,50.3,,,
55X55CM,INSERTS,JENB244,80% Down 20% Feather,Normal,$65.00,,,
55X55CM,INSERTS,JENB245,80% Down 20% Feather,Firm Fill,67.6,,,
55X55CM,INSERTS,JENB246,80% Down 20% Feather,Extra Firm Fill,70.2,,,
60X40CM,INSERTS,JENB247,100% Feather,Normal,$15.50,,,
60X40CM,INSERTS,JENB248,100% Feather,Extra Firm Fill,16.1,,,
60X40CM,INSERTS,JENB249,Duck Feather - Foam,Normal,$17.50,,,
60X40CM,INSERTS,JENB250,Duck Feather - Foam,Firm Fill,18.1,,,
60X40CM,INSERTS,JENB251,Duck Feather - Foam,Extra Firm Fill,18.7,,,
60X40CM,INSERTS,JENB252,Duck Feather - Fibre,Normal,$17.50,,,
60X40CM,INSERTS,JENB253,Duck Feather - Fibre,Firm Fill,18.1,,,
60X40CM,INSERTS,JENB254,Duck Feather - Fibre,Extra Firm Fill,18.7,,,
60X40CM,INSERTS,JENB255,100% Polyester,Normal,$17.50,,,
60X40CM,INSERTS,JENB256,100% Polyester,Firm Fill,18.1,,,
60X40CM,INSERTS,JENB257,100% Polyester,Extra Firm Fill,18.7,,,
60X40CM,INSERTS,JENB258,30% Down 70% Feather,Normal,$30.50,,,
60X40CM,INSERTS,JENB259,30% Down 70% Feather,Firm Fill,33.1,,,
60X40CM,INSERTS,JENB260,30% Down 70% Feather,Extra Firm Fill,35.7,,,
60X40CM,INSERTS,JENB261,50% Down 50% Feather,Normal,$49.00,,,
60X40CM,INSERTS,JENB262,50% Down 50% Feather,Firm Fill,51.6,,,
60X40CM,INSERTS,JENB263,50% Down 50% Feather,Extra Firm Fill,54.2,,,
60X40CM,INSERTS,JENB264,80% Down 20% Feather,Normal,$60.00,,,
60X40CM,INSERTS,JENB265,80% Down 20% Feather,Firm Fill,62.6,,,
60X40CM,INSERTS,JENB266,80% Down 20% Feather,Extra Firm Fill,65.2,,,
60X60CM,INSERTS,JENB267,100% Feather,Normal,$15.00,,,
60X60CM,INSERTS,JENB268,100% Feather,Extra Firm Fill,15.6,,,
60X60CM,INSERTS,JENB269,Duck Feather - Foam,Normal,$17.25,,,
60X60CM,INSERTS,JENB270,Duck Feather - Foam,Firm Fill,17.85,,,
60X60CM,INSERTS,JENB271,Duck Feather - Foam,Extra Firm Fill,18.45,,,
60X60CM,INSERTS,JENB272,Duck Feather - Fibre,Normal,$17.25,,,
60X60CM,INSERTS,JENB273,Duck Feather - Fibre,Firm Fill,17.85,,,
60X60CM,INSERTS,JENB274,Duck Feather - Fibre,Extra Firm Fill,18.45,,,
60X60CM,INSERTS,JENB275,100% Polyester,Normal,$17.25,,,
60X60CM,INSERTS,JENB276,100% Polyester,Firm Fill,17.85,,,
60X60CM,INSERTS,JENB277,100% Polyester,Extra Firm Fill,18.45,,,
60X60CM,INSERTS,JENB278,30% Down 70% Feather,Normal,$39.00,,,
60X60CM,INSERTS,JENB279,30% Down 70% Feather,Firm Fill,41.6,,,
60X60CM,INSERTS,JENB280,30% Down 70% Feather,Extra Firm Fill,44.2,,,
60X60CM,INSERTS,JENB281,50% Down 50% Feather,Normal,$64.40,,,
60X60CM,INSERTS,JENB282,50% Down 50% Feather,Firm Fill,67,,,
60X60CM,INSERTS,JENB283,50% Down 50% Feather,Extra Firm Fill,69.6,,,
60X60CM,INSERTS,JENB284,80% Down 20% Feather,Normal,$79.00,,,
60X60CM,INSERTS,JENB285,80% Down 20% Feather,Firm Fill,81.6,,,
60X60CM,INSERTS,JENB286,80% Down 20% Feather,Extra Firm Fill,84.2,,,
65X40CM,INSERTS,JENB287,100% Feather,Normal,$16.50,,,
65X40CM,INSERTS,JENB288,100% Feather,Extra Firm Fill,17.1,,,
65X40CM,INSERTS,JENB289,Duck Feather - Foam,Normal,$18.50,,,
65X40CM,INSERTS,JENB290,Duck Feather - Foam,Firm Fill,19.1,,,
65X40CM,INSERTS,JENB291,Duck Feather - Foam,Extra Firm Fill,19.7,,,
65X40CM,INSERTS,JENB292,Duck Feather - Fibre,Normal,$18.50,,,
65X40CM,INSERTS,JENB293,Duck Feather - Fibre,Firm Fill,19.1,,,
65X40CM,INSERTS,JENB294,Duck Feather - Fibre,Extra Firm Fill,19.7,,,
65X40CM,INSERTS,JENB295,100% Polyester,Normal,$18.50,,,
65X40CM,INSERTS,JENB296,100% Polyester,Firm Fill,19.1,,,
65X40CM,INSERTS,JENB297,100% Polyester,Extra Firm Fill,19.7,,,
65X40CM,INSERTS,JENB298,30% Down 70% Feather,Normal,$31.50,,,
65X40CM,INSERTS,JENB299,30% Down 70% Feather,Firm Fill,34.1,,,
65X40CM,INSERTS,JENB300,30% Down 70% Feather,Extra Firm Fill,36.7,,,
65X40CM,INSERTS,JENB301,50% Down 50% Feather,Normal,$50.00,,,
65X40CM,INSERTS,JENB302,50% Down 50% Feather,Firm Fill,52.6,,,
65X40CM,INSERTS,JENB303,50% Down 50% Feather,Extra Firm Fill,55.2,,,
65X40CM,INSERTS,JENB304,80% Down 20% Feather,Normal,$61.00,,,
65X40CM,INSERTS,JENB305,80% Down 20% Feather,Firm Fill,63.6,,,
65X40CM,INSERTS,JENB306,80% Down 20% Feather,Extra Firm Fill,66.2,,,
65X65CM,INSERTS,JENB307,100% Feather,Normal,$22.00,,,
65X65CM,INSERTS,JENB308,100% Feather,Extra Firm Fill,22.6,,,
65X65CM,INSERTS,JENB309,Duck Feather - Foam,Normal,$28.75,,,
65X65CM,INSERTS,JENB310,Duck Feather - Foam,Firm Fill,29.35,,,
65X65CM,INSERTS,JENB311,Duck Feather - Foam,Extra Firm Fill,29.95,,,
65X65CM,INSERTS,JENB312,Duck Feather - Fibre,Normal,$28.75,,,
65X65CM,INSERTS,JENB313,Duck Feather - Fibre,Firm Fill,29.35,,,
65X65CM,INSERTS,JENB314,Duck Feather - Fibre,Extra Firm Fill,29.95,,,
65X65CM,INSERTS,JENB315,100% Polyester,Normal,$28.75,,,
65X65CM,INSERTS,JENB316,100% Polyester,Firm Fill,29.35,,,
65X65CM,INSERTS,JENB317,100% Polyester,Extra Firm Fill,29.95,,,
65X65CM,INSERTS,JENB318,30% Down 70% Feather,Normal,$54.60,,,
65X65CM,INSERTS,JENB319,30% Down 70% Feather,Firm Fill,57.2,,,
65X65CM,INSERTS,JENB320,30% Down 70% Feather,Extra Firm Fill,59.8,,,
65X65CM,INSERTS,JENB321,50% Down 50% Feather,Normal,$76.50,,,
65X65CM,INSERTS,JENB322,50% Down 50% Feather,Firm Fill,79.1,,,
65X65CM,INSERTS,JENB323,50% Down 50% Feather,Extra Firm Fill,81.7,,,
65X65CM,INSERTS,JENB324,80% Down 20% Feather,Normal,$91.00,,,
65X65CM,INSERTS,JENB325,80% Down 20% Feather,Firm Fill,93.6,,,
65X65CM,INSERTS,JENB326,80% Down 20% Feather,Extra Firm Fill,96.2,,,
SINGLE - 10% DUCK DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,JENB327,Duck,,$71.00,,,
SINGLE - 10% GOOSE DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,JENB328,Goose,,$88.00,,,
DOUBLE - 10% DUCK DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,JENB329,Duck,,$100.50,,,
DOUBLE - 10% GOOSE DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,JENB330,Goose,,$110.00,,,
KING SINGLE - 10% DUCK DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,JENB331,Duck,,$100.50,,,
KING SINGLE - 10% GOOSE DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,JENB332,Goose,,$110.00,,,
