Product Name,Category,SKU,Filling,Weight,Customer Price,,,
KING - 10% GOOSE DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,JB338,Goose,,$156.50,,,
DOUBLE - MICROSOFT,MICROSOFT,JB339,Polyester,,$45.00,,,
KING - MICROSOFT,MICROSOFT,JB340,Polyester,,$56.00,,,
QUEEN - MICROSOFT,MICROSOFT,JB341,Polyester,,$50.00,,,
SINGLE - MICROSOFT,MICROSOFT,JB342,Polyester,,$35.00,,,
STANDARD 100% FEATHER PILLOW,PIPED PILLOWS,JB343,100% Feather,Duck,$20.00,,,
STANDARD 30% DUCK DOWN PILLOW,PIPED PILLOWS,JB344,30% Down 70% Feather,Duck,$32.00,,,
STANDARD 50% DUCK DOWN PILLOW,PIPED PILLOWS,JB345,50% Down 50% Feather,Duck,$40.00,,,
STANDARD 80% DUCK DOWN PILLOW,PIPED PILLOWS,JB346,80% Down 20% Feather,Duck,$60.00,,,
STANDARD 80% GOOSE DOWN PILLOW,PIPED PILLOWS,JB347,80% Down 20% Feather,Goose,$95.00,,,
QUEEN 100% FEATHER PILLOW,PIPED PILLOWS,JB348,100% Feather,Duck,$25.00,,,
QUEEN 30% DUCK DOWN PILLOW,PIPED PILLOWS,JB349,30% Down 70% Feather,Duck,$51.00,,,
QUEEN 50% DUCK DOWN PILLOW,PIPED PILLOWS,JB350,50% Down 50% Feather,Duck,$65.00,,,
QUEEN 80% DUCK DOWN PILLOW,PIPED PILLOWS,JB351,80% Down 20% Feather,Duck,$87.50,,,
QUEEN 80% GOOSE DOWN PILLOW,PIPED PILLOWS,JB352,80% Down 20% Feather,Goose,$120.00,,,
KING 100% FEATHER PILLOW,PIPED PILLOWS,JB353,100% Feather,Duck,$25.00,,,
KING 30% DUCK DOWN PILLOW,PIPED PILLOWS,JB354,30% Down 70% Feather,Duck,$51.00,,,
KING 50% DUCK DOWN PILLOW,PIPED PILLOWS,JB355,50% Down 50% Feather,Duck,$65.00,,,
KING 80% DUCK DOWN PILLOW,PIPED PILLOWS,JB356,80% Down 20% Feather,Duck,$87.50,,,
KING 80% GOOSE DOWN PILLOW,PIPED PILLOWS,JB357,80% Down 20% Feather,Goose,$120.00,,,
EURO 100% FEATHER PILLOW,PIPED PILLOWS,JB358,100% Feather,Duck,$25.00,,,
EURO 30% DUCK DOWN PILLOW,PIPED PILLOWS,JB359,30% Down 70% Feather,Duck,$51.00,,,
EURO 50% DUCK DOWN PILLOW,PIPED PILLOWS,JB360,50% Down 50% Feather,Duck,$65.00,,,
EURO 80% DUCK DOWN PILLOW,PIPED PILLOWS,JB361,80% Down 20% Feather,Duck,$87.50,,,
EURO 80% GOOSE DOWN PILLOW,PIPED PILLOWS,JB362,80% Down 20% Feather,Goose,$120.00,,,
SINGLE - 4 SEASONS 80% DUCK DOWN,4 SEASONS FILLED,JB363,Duck,,$136.50,,,
SINGLE - 4 SEASONS 80% GOOSE DOWN,4 SEASONS FILLED,JB364,Goose,,$180.00,,,
DOUBLE - 4 SEASONS 80% DUCK DOWN,4 SEASONS FILLED,JB365,Duck,,$159.00,,,
DOUBLE - 4 SEASONS 80% GOOSE DOWN,4 SEASONS FILLED,JB366,Goose,,$205.00,,,
QUEEN - 4 SEASONS 80% DUCK DOWN,4 SEASONS FILLED,JB367,Duck,,$186.00,,,
QUEEN - 4 SEASONS 80% GOOSE DOWN,4 SEASONS FILLED,JB368,Goose,,$245.00,,,
KING - 4 SEASONS 80% DUCK DOWN,4 SEASONS FILLED,JB369,Duck,,$210.00,,,
KING - 4 SEASONS 80% GOOSE DOWN,4 SEASONS FILLED,JB370,Goose,,$265.00,,,
SUPER KING - 4 SEASONS 80% DUCK DOWN,4 SEASONS FILLED,JB371,Duck,,$280.00,,,
SUPER KING - 4 SEASONS 80% GOOSE DOWN,4 SEASONS FILLED,JB372,Goose,,$340.00,,,
SINGLE - 50% DUCK WINTER,50% DUCK WINTER FILLED,JB373,Duck,,$80.00,,,
DOUBLE - 50% DUCK WINTER,50% DUCK WINTER FILLED,JB374,Duck,,$90.00,,,
QUEEN - 50% DUCK WINTER,50% DUCK WINTER FILLED,JB375,Duck,,$105.00,,,
KING - 50% DUCK WINTER,50% DUCK WINTER FILLED,JB376,Duck,,$120.00,,,
SUPER KING - 50% DUCK WINTER,50% DUCK WINTER FILLED,JB377,Duck,,$145.00,,,
SINGLE - 50% DUCK DOWN MID WARM,50% MID WARM FILLED,JB378,Duck,,$70.00,,,
DOUBLE - 50% DUCK DOWN MID WARM,50% MID WARM FILLED,JB379,Duck,,$80.00,,,
QUEEN - 50% DUCK DOWN MID WARM,50% MID WARM FILLED,JB380,Duck,,$95.00,,,
KING - 50% DUCK DOWN MID WARM,50% MID WARM FILLED,JB381,Duck,,$105.00,,,
SUPER KING - 50% DUCK DOWN MID WARM,50% MID WARM FILLED,JB382,Duck,,$135.00,,,
SINGLE - 80% DUCK DOWN MID WARM,80% MID WARM FILLED,JB383,Duck,,$95.00,,,
SINGLE - 80% GOOSE DOWN MID WARM,80% MID WARM FILLED,JB384,Goose,,$149.00,,,
SINGLE - 80% HUNGARIAN DOWN MID WARM,80% MID WARM FILLED,JB385,Hungarian,,$159.00,,,
DOUBLE - 80% DUCK DOWN MID WARM,80% MID WARM FILLED,JB386,Duck,,$110.00,,,
DOUBLE - 80% GOOSE DOWN MID WARM,80% MID WARM FILLED,JB387,Goose,,$173.00,,,
DOUBLE - 80% HUNGARIAN DOWN MID WARM,80% MID WARM FILLED,JB388,Hungarian,,$183.00,,,
QUEEN - 80% DUCK DOWN MID WARM,80% MID WARM FILLED,JB389,Duck,,$127.50,,,
QUEEN - 80% GOOSE DOWN MID WARM,80% MID WARM FILLED,JB390,Goose,,$197.00,,,
QUEEN - 80% HUNGARIAN DOWN MID WARM,80% MID WARM FILLED,JB391,Hungarian,,$216.50,,,
KING - 80% DUCK DOWN MID WARM,80% MID WARM FILLED,JB392,Duck,,$140.50,,,
KING - 80% GOOSE DOWN MID WARM,80% MID WARM FILLED,JB393,Goose,,$224.50,,,
KING - 80% HUNGARIAN DOWN MID WARM,80% MID WARM FILLED,JB394,Hungarian,,$232.00,,,
SUPER KING - 80% DUCK DOWN MID WARM,80% MID WARM FILLED,JB395,Duck,,$182.00,,,
SUPER KING - 80% GOOSE DOWN MID WARM,80% MID WARM FILLED,JB396,Goose,,$309.50,,,
SUPER KING - 80% HUNGARIAN DOWN MID WARM,80% MID WARM FILLED,JB397,Hungarian,,$314.00,,,
COT QUILT - 80% DUCK DOWN,80% DUCK COT FILLED,JB398,Duck,,$70.00,,,
SINGLE - 80% DUCK DOWN WINTER,80% WINTER FILLED,JB399,Duck,,$105.00,,,
SINGLE - 80% GOOSE DOWN WINTER,80% WINTER FILLED,JB400,Goose,,$160.00,,,
DOUBLE - 80% DUCK DOWN WINTER,80% WINTER FILLED,JB401,Duck,,$120.00,,,
DOUBLE - 80% GOOSE DOWN WINTER,80% WINTER FILLED,JB402,Goose,,$185.00,,,
QUEEN - 80% DUCK DOWN WINTER,80% WINTER FILLED,JB403,Duck,,$140.00,,,
QUEEN - 80% GOOSE DOWN WINTER,80% WINTER FILLED,JB404,Goose,,$215.00,,,
KING - 80% DUCK DOWN WINTER,80% WINTER FILLED,JB405,Duck,,$160.00,,,
KING - 80% GOOSE DOWN WINTER,80% WINTER FILLED,JB406,Goose,,$245.00,,,
SUPER KING - 80% DUCK DOWN WINTER,80% WINTER FILLED,JB407,Duck,,$230.00,,,
SUPER KING - 80% GOOSE DOWN WINTER,80% WINTER FILLED,JB408,Goose,,$330.00,,,
SINGLE - 80% DUCK SUMMER,80% DUCK SUMMER FILLED,JB409,Duck,,$70.50,,,
DOUBLE - 80% DUCK SUMMER,80% DUCK SUMMER FILLED,JB410,Duck,,$80.50,,,
QUEEN - 80% DUCK SUMMER,80% DUCK SUMMER FILLED,JB411,Duck,,$95.00,,,
KING - 80% DUCK SUMMER,80% DUCK SUMMER FILLED,JB412,Duck,,$104.00,,,
SUPER KING - 80% DUCK SUMMER,80% DUCK SUMMER FILLED,JB413,Duck,,$139.00,,,
SINGLE - 80% GOOSE SUMMER,80% GOOSE SUMMER FILLED,JB414,GOOSE,,$149.00,,,
DOUBLE - 80% GOOSE SUMMER,80% GOOSE SUMMER FILLED,JB415,GOOSE,,$173.00,,,
QUEEN - 80% GOOSE SUMMER,80% GOOSE SUMMER FILLED,JB416,GOOSE,,$197.00,,,
KING - 80% GOOSE SUMMER,80% GOOSE SUMMER FILLED,JB417,GOOSE,,$224.50,,,
SUPER KING - 80% GOOSE SUMMER,80% GOOSE SUMMER FILLED,JB418,GOOSE,,$309.50,,,
STANDARD CHAMBER PILLOW - 80% DUCK DOWN,CHAMBER PILLOW,JB419,Duck,,$40.00,,,
KING 80% CHAMBER PILLOW,CHAMBER PILLOW,JB420,Duck,,$62.00,,,
STANDARD CHAMBER PILLOW - 50% DUCK DOWN,CHAMBER PILLOW,JB421,Duck,,$32.00,,,
KING 50% CHAMBER PILLOW,CHAMBER PILLOW,JB422,Duck,,,,,
STANDARD PILLOW - 80% HUNGARIAN PILLOW,STRIP PILLOW,JB423,Hungarian,,$105.00,,,
KING PILLOW - 80% HUNGARIAN PILLOW,STRIP PILLOW,JB424,Hungarian,,$113.00,,,
SINGLE - HUNGARIAN STRIPPED QUILT,STRIPPED QUILT,JB425,Hungarian,,$142.20,,,
DOUBLE - HUNGARIAN STRIPPED QUILT,STRIPPED QUILT,JB426,Hungarian,,$173.70,,,
QUEEN - HUNGARIAN STRIPPED QUILT,STRIPPED QUILT,JB427,Hungarian,,$188.20,,,
KING - HUNGARIAN STRIPPED QUILT,STRIPPED QUILT,JB428,Hungarian,,$209.20,,,
SUPER KING - HUNGARIAN STRIPPED QUILT,STRIPPED QUILT,JB429,Hungarian,,$276.20,,,
Double/Queen 230 x 240cms 450gms - SILVER BLANKET,SILVER BLANKET,JB430,Silver Blanket,,$70.00,,,
King/Super King 270 x 240cms 535 gms - SILVER BLANKET,SILVER BLANKET,JB431,Silver Blanket,,$81.00,,,
Single/ King Single 180 x 230gms 300gms - SILVER BLANKET,SILVER BLANKET,JB432,Silver Blanket,,$56.00,,,
Double/Queen 230 x 240cms 450gms - KHAKI BLANKET,KHAKI BLANKET,JB433,Khaki Blanket,,$70.00,,,
King/Super King 270 x 240cms 535 gms - KHAKI BLANKET,KHAKI BLANKET,JB434,Khaki Blanket,,$81.00,,,
Single/ King Single 180 x 230gms 300gms - KHAKI BLANKET,KHAKI BLANKET,JB435,Khaki Blanket,,$56.00,,,
EXTRA LARGE - MEN JACKET,JACKETS,JB436,JACKETS,,,,,
LARGE - MEN JACKET,JACKETS,JB437,JACKETS,,,,,
MEDIUM - MEN JACKET,JACKETS,JB438,JACKETS,,,,,
SMALL - MEN JACKET,JACKETS,JB439,JACKETS,,,,,
EXTRA LARGE - WOMAN JACKET,JACKETS,JB440,JACKETS,,,,,
LARGE - WOMAN JACKET,JACKETS,JB441,JACKETS,,,,,
MEDIUM - WOMAN JACKET,JACKETS,JB442,JACKETS,,,,,
SMALL - WOMAN JACKET,JACKETS,JB443,JACKETS,,,,,
