Product Name,SKU,Category,Filling,Weight,Customer Price,,,,,,,
45X70CM - (48X73CM) 80 - CHAMBER PILLOW,CHAM-039,CHAMBER PILLOW,Duck,,$46.00 ,,,,,,,
50X90CM - (53X93CM) 80 - CHAMBER PILLOW,CHAM-040,CHAMBER PILLOW,Duck,,,,,,,,,
45X70CM - (48X73CM) 50 - CHAMBER PILLOW,CHAM-039,CHAMBER PILLOW,Duck,,$37.00 ,,,,,,,
50X90CM - (53X93CM) 50 - CHAMBER PILLOW,CHAM-040,CHAMBER PILLOW,Duck,,,,,,,,,
,,,,,,,,,,,,
35 x 35cm Duck Feather Insert 450g,,,,,$8.40,,,,,,,
40 x 40cm Duck Feather Insert 650g,,,,,$8.40,,,,,,,
45 x 45cm Duck Feather Insert 850g,,,,,$8.40,,,,,,,
50 x 50cm Duck Feather Insert 1150g,,,,,$9.45,,,,,,,
55 x 55cm Duck Feather Insert 1350g ,,,,,$10.50,,,,,,,
60 x 60cm Duck Feather Insert 1650g,,,,,$12.60,,,,,,,
65 x 65cm Duck Feather Insert 1850g,,,,,$15.75,,,,,,,
35 x 60cm Duck Feather Insert,,,,,$11.55,,,,,,,
40 x 60cm Duck Feather Insert 1150g,,,,,$11.55,,,,,,,
30 x 40cm Duck Feather Insert 580g,,,,,$9.45,,,,,,,
40 x 50cm Duck Feather Insert 800g,,,,,$10.50,,,,,,,
40 x 55cm Duck Feather Insert,,,,,$11.55,,,,,,,
30 x 50cm Duck Feather Insert,,,,,$9.45,,,,,,,
35 x 45cm Duck Feather Insert,,,,,$9.45,,,,,,,
55 x 50cm Duck Feather Insert,,,,,$12.60,,,,,,,
35 x 50cm Duck Feather Insert,,,,,$10.50,,,,,,,
30 x 30cm Duck Feather Insert 350g,,,,,$8.40,,,,,,,
25 x 25cm Duck Feather Insert,,,,,$8.40,,,,,,,
40 x 90cm Duck Feather Insert,,,,,$16.80,,,,,,,
30 x 55cm Duck Feather Insert,,,,,$10.50,,,,,,,
30 x 100cm Duck Feather Insert 1815g,,,,,$24.15,,,,,,,
45 x 60cm Duck Feather Insert 1570g,,,,,$12.60,,,,,,,
30 x 125cm Duck Feather Insert 2370g,,,,,$42.00,,,,,,,
55 x 65cm Duck Feather Insert,,,,,$13.65,,,,,,,
45 x 55cm duck feather insert 1000g,,,,,$10.50,,,,,,,
40 x 55cm Feather/Fibre  Insert,,,,,$13.10,,,,,,,
45cm round Duck Feather Insert,,,,,$10.50,,,,,,,
40cm round Duck Feather Insert,,,,,$9.45,,,,,,,
50cm round Duck Feather Insert,,,,,$12.60,,,,,,,
65 x 65cm Feather/Fibre  Insert,,,,,$26.25,,,,,,,
60 x 60cm Feather/Fibre  Insert,,,,,$15.75,,,,,,,
55 x 55cm Feather/Fibre  Insert ,,,,,$13.65,,,,,,,
50 x 50cm Feather/Fibre  Insert,,,,,$12.10,,,,,,,
30X55CM,INSE-002,INSERTS,30% Down 70% Feather,Normal,$19.00 ,,,,,,,
30X55CM,INSE-002,INSERTS,30% Down 70% Feather,Firm Fill,21.6,,,,,,,
30X55CM,INSE-002,INSERTS,30% Down 70% Feather,Extra Firm Fill,24.2,,,,,,,
30X55CM,INSE-002,INSERTS,50% Down 50% Feather,Normal,$27.00 ,,,,,,,
30X55CM ,INSE-002,INSERTS,50% Down 50% Feather,Firm Fill,29.6,,,,,,,
30X55CM ,INSE-002,INSERTS,50% Down 50% Feather,Extra Firm Fill,32.2,,,,,,,
30X55CM ,INSE-002,INSERTS,80% Down 20% Feather,Normal,$44.00 ,,,,,,,
30X55CM ,INSE-002,INSERTS,80% Down 20% Feather,Firm Fill,46.6,,,,,,,
30X55CM ,INSE-002,INSERTS,80% Down 20% Feather,Extra Firm Fill,49.2,,,,,,,
30X55CM ,INSE-003,INSERTS,100% Feather,Normal,$10.50 ,,,,,,,
30X55CM ,INSE-003,INSERTS,100% Feather,Firm Fill,11.1,,,,,,,
30X55CM ,INSE-003,INSERTS,100% Feather,Extra Firm Fill,11.7,,,,,,,
30X55CM ,INSE-003,INSERTS,Duck Feather - Foam,Normal,$12.00 ,,,,,,,
30X55CM ,INSE-003,INSERTS,Duck Feather - Foam,Firm Fill,12.6,,,,,,,
30X55CM ,INSE-003,INSERTS,Duck Feather - Foam,Extra Firm Fill,13.2,,,,,,,
30X55CM ,INSE-003,INSERTS,Duck Feather - Fibre,Normal,$12.00 ,,,,,,,
30X55CM ,INSE-003,INSERTS,Duck Feather - Fibre,Firm Fill,12.6,,,,,,,
30X55CM ,INSE-003,INSERTS,Duck Feather - Fibre,Extra Firm Fill,13.2,,,,,,,
30X55CM ,INSE-003,INSERTS,100% Polyester,Normal,$12.00 ,,,,,,,
30X55CM ,INSE-003,INSERTS,100% Polyester,Firm Fill,12.6,,,,,,,
30X55CM ,INSE-003,INSERTS,100% Polyester,Extra Firm Fill,13.2,,,,,,,
40X40CM,INSE-003,INSERTS,30% Down 70% Feather,Normal,$23.50 ,,,,,,,
40X40CM,INSE-003,INSERTS,30% Down 70% Feather,Firm Fill,26.1,,,,,,,
40X40CM,INSE-003,INSERTS,30% Down 70% Feather,Extra Firm Fill,28.7,,,,,,,
40X40CM,INSE-003,INSERTS,50% Down 50% Feather,Normal,$32.80 ,,,,,,,
40X40CM,INSE-003,INSERTS,50% Down 50% Feather,Firm Fill,35.4,,,,,,,
40X40CM,INSE-003,INSERTS,50% Down 50% Feather,Extra Firm Fill,38,,,,,,,
40X40CM,INSE-003,INSERTS,80% Down 20% Feather,Normal,$48.50 ,,,,,,,
40X40CM,INSE-003,INSERTS,80% Down 20% Feather,Firm Fill,51.1,,,,,,,
40X40CM,INSE-003,INSERTS,80% Down 20% Feather,Extra Firm Fill,53.7,,,,,,,
40X40CM,INSE-004,INSERTS,100% Feather,Normal,$19.00 ,,,,,,,
40X40CM,INSE-004,INSERTS,100% Feather,Firm Fill,19.6,,,,,,,
40X40CM,INSE-004,INSERTS,100% Feather,Extra Firm Fill,20.2,,,,,,,
40X40CM,INSE-004,INSERTS,Duck Feather - Foam,Normal,$21.25 ,,,,,,,
40X40CM,INSE-004,INSERTS,Duck Feather - Foam,Firm Fill,21.85,,,,,,,
40X40CM,INSE-004,INSERTS,Duck Feather - Foam,Extra Firm Fill,22.45,,,,,,,
40X40CM,INSE-004,INSERTS,Duck Feather - Fibre,Normal,$21.25 ,,,,,,,
40X40CM,INSE-004,INSERTS,Duck Feather - Fibre,Firm Fill,21.85,,,,,,,
40X40CM,INSE-004,INSERTS,Duck Feather - Fibre,Extra Firm Fill,22.45,,,,,,,
40X40CM,INSE-004,INSERTS,100% Polyester,Normal,$21.25 ,,,,,,,
40X40CM,INSE-004,INSERTS,100% Polyester,Firm Fill,21.85,,,,,,,
40X40CM,INSE-004,INSERTS,100% Polyester,Extra Firm Fill,22.45,,,,,,,
45X45CM ,INSE-004,INSERTS,30% Down 70% Feather,Normal,$43.00 ,,,,,,,
45X45CM ,INSE-004,INSERTS,30% Down 70% Feather,Firm Fill,45.6,,,,,,,
45X45CM ,INSE-004,INSERTS,30% Down 70% Feather,Extra Firm Fill,48.2,,,,,,,
45X45CM ,INSE-004,INSERTS,50% Down 50% Feather,Normal,$68.40 ,,,,,,,
45X45CM ,INSE-004,INSERTS,50% Down 50% Feather,Firm Fill,71,,,,,,,
45X45CM ,INSE-004,INSERTS,50% Down 50% Feather,Extra Firm Fill,73.6,,,,,,,
45X45CM ,INSE-004,INSERTS,80% Down 20% Feather,Normal,$83.00 ,,,,,,,
45X45CM ,INSE-004,INSERTS,80% Down 20% Feather,Firm Fill,85.6,,,,,,,
45X45CM ,INSE-004,INSERTS,80% Down 20% Feather,Extra Firm Fill,88.2,,,,,,,
45X45CM ,INSE-005,INSERTS,100% Feather,Normal,$17.65 ,,,,,,,
45X45CM ,INSE-005,INSERTS,100% Feather,Firm Fill,18.25,,,,,,,
45X45CM ,INSE-005,INSERTS,100% Feather,Extra Firm Fill,18.85,,,,,,,
45X45CM ,INSE-005,INSERTS,Duck Feather - Foam,Normal,$20.00 ,,,,,,,
45X45CM ,INSE-005,INSERTS,Duck Feather - Foam,Firm Fill,20.6,,,,,,,
45X45CM ,INSE-005,INSERTS,Duck Feather - Foam,Extra Firm Fill,21.2,,,,,,,
45X45CM ,INSE-005,INSERTS,Duck Feather - Fibre,Normal,$20.00 ,,,,,,,
45X45CM ,INSE-005,INSERTS,Duck Feather - Fibre,Firm Fill,20.6,,,,,,,
45X45CM ,INSE-005,INSERTS,Duck Feather - Fibre,Extra Firm Fill,21.2,,,,,,,
45X45CM ,INSE-005,INSERTS,100% Polyester,Normal,$20.00 ,,,,,,,
45X45CM ,INSE-005,INSERTS,100% Polyester,Firm Fill,20.6,,,,,,,
45X45CM ,INSE-005,INSERTS,100% Polyester,Extra Firm Fill,21.2,,,,,,,
40X80CM,INSE-005,INSERTS,30% Down 70% Feather,Normal,$36.70 ,,,,,,,
40X80CM,INSE-005,INSERTS,30% Down 70% Feather,Firm Fill,39.3,,,,,,,
40X80CM,INSE-005,INSERTS,30% Down 70% Feather,Extra Firm Fill,41.9,,,,,,,
40X80CM,INSE-005,INSERTS,50% Down 50% Feather,Normal,$52.15 ,,,,,,,
40X80CM,INSE-005,INSERTS,50% Down 50% Feather,Firm Fill,54.75,,,,,,,
40X80CM,INSE-005,INSERTS,50% Down 50% Feather,Extra Firm Fill,57.35,,,,,,,
40X80CM,INSE-005,INSERTS,80% Down 20% Feather,Normal,$73.00 ,,,,,,,
40X80CM,INSE-005,INSERTS,80% Down 20% Feather,Firm Fill,75.6,,,,,,,
40X80CM,INSE-005,INSERTS,80% Down 20% Feather,Extra Firm Fill,78.2,,,,,,,
40X80CM,INSE-006,INSERTS,100% Feather,Normal,$46.00 ,,,,,,,
40X80CM,INSE-006,INSERTS,100% Feather,Firm Fill,46.6,,,,,,,
40X80CM,INSE-006,INSERTS,100% Feather,Extra Firm Fill,47.2,,,,,,,
40X80CM,INSE-006,INSERTS,Duck Feather - Foam,Normal,$46.00 ,,,,,,,
40X80CM,INSE-006,INSERTS,Duck Feather - Foam,Firm Fill,46.6,,,,,,,
40X80CM,INSE-006,INSERTS,Duck Feather - Foam,Extra Firm Fill,47.2,,,,,,,
40X80CM,INSE-006,INSERTS,Duck Feather - Fibre,Normal,$46.00 ,,,,,,,
40X80CM,INSE-006,INSERTS,Duck Feather - Fibre,Firm Fill,46.6,,,,,,,
40X80CM,INSE-006,INSERTS,Duck Feather - Fibre,Extra Firm Fill,47.2,,,,,,,
40X80CM,INSE-006,INSERTS,100% Polyester,Normal,$46.00 ,,,,,,,
40X80CM,INSE-006,INSERTS,100% Polyester,Firm Fill,46.6,,,,,,,
40X80CM,INSE-006,INSERTS,100% Polyester,Extra Firm Fill,47.2,,,,,,,
45X70CM,INSE-006,INSERTS,30% Down 70% Feather,Normal,$91.00 ,,,,,,,
45X70CM,INSE-006,INSERTS,30% Down 70% Feather,Firm Fill,93.6,,,,,,,
45X70CM,INSE-006,INSERTS,30% Down 70% Feather,Extra Firm Fill,96.2,,,,,,,
45X70CM,INSE-006,INSERTS,50% Down 50% Feather,Normal,$109.25 ,,,,,,,
45X70CM,INSE-006,INSERTS,50% Down 50% Feather,Firm Fill,111.85,,,,,,,
45X70CM,INSE-006,INSERTS,50% Down 50% Feather,Extra Firm Fill,114.45,,,,,,,
45X70CM,INSE-006,INSERTS,80% Down 20% Feather,Normal,$132.25 ,,,,,,,
45X70CM,INSE-006,INSERTS,80% Down 20% Feather,Firm Fill,134.85,,,,,,,
45X70CM,INSE-006,INSERTS,80% Down 20% Feather,Extra Firm Fill,137.45,,,,,,,
45X70CM,INSE-007,INSERTS,100% Feather,Normal,$13.20 ,,,,,,,
45X70CM,INSE-007,INSERTS,100% Feather,Firm Fill,13.8,,,,,,,
45X70CM,INSE-007,INSERTS,100% Feather,Extra Firm Fill,14.4,,,,,,,
45X70CM,INSE-007,INSERTS,Duck Feather - Foam,Normal,$15.00 ,,,,,,,
45X70CM,INSE-007,INSERTS,Duck Feather - Foam,Firm Fill,15.6,,,,,,,
45X70CM,INSE-007,INSERTS,Duck Feather - Foam,Extra Firm Fill,16.2,,,,,,,
45X70CM,INSE-007,INSERTS,Duck Feather - Fibre,Normal,$15.00 ,,,,,,,
45X70CM,INSE-007,INSERTS,Duck Feather - Fibre,Firm Fill,15.6,,,,,,,
45X70CM,INSE-007,INSERTS,Duck Feather - Fibre,Extra Firm Fill,16.2,,,,,,,
45X70CM,INSE-007,INSERTS,100% Polyester,Normal,$15.00 ,,,,,,,
45X70CM,INSE-007,INSERTS,100% Polyester,Firm Fill,15.6,,,,,,,
45X70CM,INSE-007,INSERTS,100% Polyester,Extra Firm Fill,16.2,,,,,,,
50X110CM,INSE-007,INSERTS,30% Down 70% Feather,Normal,$23.00 ,,,,,,,
50X110CM,INSE-007,INSERTS,30% Down 70% Feather,Firm Fill,25.6,,,,,,,
50X110CM,INSE-007,INSERTS,30% Down 70% Feather,Extra Firm Fill,28.2,,,,,,,
50X110CM,INSE-007,INSERTS,50% Down 50% Feather,Normal,$31.00 ,,,,,,,
50X110CM,INSE-007,INSERTS,50% Down 50% Feather,Firm Fill,33.6,,,,,,,
50X110CM,INSE-007,INSERTS,50% Down 50% Feather,Extra Firm Fill,36.2,,,,,,,
50X110CM,INSE-007,INSERTS,80% Down 20% Feather,Normal,$48.00 ,,,,,,,
50X110CM,INSE-007,INSERTS,80% Down 20% Feather,Firm Fill,50.6,,,,,,,
50X110CM,INSE-007,INSERTS,80% Down 20% Feather,Extra Firm Fill,53.2,,,,,,,
50X110CM,INSE-008,INSERTS,100% Feather,Normal,$11.50 ,,,,,,,
50X110CM,INSE-008,INSERTS,100% Feather,Firm Fill,12.1,,,,,,,
50X110CM,INSE-008,INSERTS,100% Feather,Extra Firm Fill,12.7,,,,,,,
50X110CM,INSE-008,INSERTS,Duck Feather - Foam,Normal,$13.50 ,,,,,,,
50X110CM,INSE-008,INSERTS,Duck Feather - Foam,Firm Fill,14.1,,,,,,,
50X110CM,INSE-008,INSERTS,Duck Feather - Foam,Extra Firm Fill,14.7,,,,,,,
50X110CM,INSE-008,INSERTS,Duck Feather - Fibre,Normal,$13.50 ,,,,,,,
50X110CM,INSE-008,INSERTS,Duck Feather - Fibre,Firm Fill,14.1,,,,,,,
50X110CM,INSE-008,INSERTS,Duck Feather - Fibre,Extra Firm Fill,14.7,,,,,,,
50X110CM,INSE-008,INSERTS,100% Polyester,Normal,$13.50 ,,,,,,,
50X110CM,INSE-008,INSERTS,100% Polyester,Firm Fill,14.1,,,,,,,
50X110CM,INSE-008,INSERTS,100% Polyester,Extra Firm Fill,14.7,,,,,,,
50X30CM ,INSE-008,INSERTS,30% Down 70% Feather,Normal,$26.50 ,,,,,,,
50X30CM ,INSE-008,INSERTS,30% Down 70% Feather,Firm Fill,29.1,,,,,,,
50X30CM ,INSE-008,INSERTS,30% Down 70% Feather,Extra Firm Fill,31.7,,,,,,,
50X30CM ,INSE-008,INSERTS,50% Down 50% Feather,Normal,$45.00 ,,,,,,,
50X30CM ,INSE-008,INSERTS,50% Down 50% Feather,Firm Fill,47.6,,,,,,,
50X30CM ,INSE-008,INSERTS,50% Down 50% Feather,Extra Firm Fill,50.2,,,,,,,
50X30CM ,INSE-008,INSERTS,80% Down 20% Feather,Normal,$56.00 ,,,,,,,
50X30CM ,INSE-008,INSERTS,80% Down 20% Feather,Firm Fill,58.6,,,,,,,
50X30CM ,INSE-008,INSERTS,80% Down 20% Feather,Extra Firm Fill,61.2,,,,,,,
50X30CM ,INSE-009,INSERTS,100% Feather,Normal,$26.00 ,,,,,,,
50X30CM ,INSE-009,INSERTS,100% Feather,Firm Fill,28.6,,,,,,,
50X30CM ,INSE-009,INSERTS,100% Feather,Extra Firm Fill,31.2,,,,,,,
50X30CM ,INSE-009,INSERTS,Duck Feather - Foam,Normal,$32.75 ,,,,,,,
50X30CM ,INSE-009,INSERTS,Duck Feather - Foam,Firm Fill,26.6,,,,,,,
50X30CM ,INSE-009,INSERTS,Duck Feather - Foam,Extra Firm Fill,27.2,,,,,,,
50X30CM ,INSE-009,INSERTS,Duck Feather - Fibre,Normal,$32.75 ,,,,,,,
50X30CM ,INSE-009,INSERTS,Duck Feather - Fibre,Firm Fill,33.35,,,,,,,
50X30CM ,INSE-009,INSERTS,Duck Feather - Fibre,Extra Firm Fill,33.95,,,,,,,
50X30CM ,INSE-009,INSERTS,100% Polyester,Normal,$32.75 ,,,,,,,
50X30CM ,INSE-009,INSERTS,100% Polyester,Firm Fill,33.35,,,,,,,
50X30CM ,INSE-009,INSERTS,100% Polyester,Extra Firm Fill,33.95,,,,,,,
50X50CM,INSE-009,INSERTS,30% Down 70% Feather,Normal,$58.60 ,,,,,,,
50X50CM,INSE-009,INSERTS,30% Down 70% Feather,Firm Fill,61.2,,,,,,,
50X50CM,INSE-009,INSERTS,30% Down 70% Feather,Extra Firm Fill,63.8,,,,,,,
50X50CM,INSE-009,INSERTS,50% Down 50% Feather,Normal,$80.50 ,,,,,,,
50X50CM,INSE-009,INSERTS,50% Down 50% Feather,Firm Fill,83.1,,,,,,,
50X50CM,INSE-009,INSERTS,50% Down 50% Feather,Extra Firm Fill,85.7,,,,,,,
50X50CM,INSE-009,INSERTS,80% Down 20% Feather,Normal,$95.00 ,,,,,,,
50X50CM,INSE-009,INSERTS,80% Down 20% Feather,Firm Fill,97.6,,,,,,,
50X50CM,INSE-009,INSERTS,80% Down 20% Feather,Extra Firm Fill,100.2,,,,,,,
50X50CM,INSE-010,INSERTS,100% Feather,Normal,$29.30 ,,,,,,,
50X50CM,INSE-010,INSERTS,100% Feather,Firm Fill,31.9,,,,,,,
50X50CM,INSE-010,INSERTS,100% Feather,Extra Firm Fill,34.5,,,,,,,
50X50CM,INSE-010,INSERTS,Duck Feather - Foam,Normal,$38.50 ,,,,,,,
50X50CM,INSE-010,INSERTS,Duck Feather - Foam,Firm Fill,41.1,,,,,,,
50X50CM,INSE-010,INSERTS,Duck Feather - Foam,Extra Firm Fill,43.7,,,,,,,
50X50CM,INSE-010,INSERTS,Duck Feather - Fibre,Normal,$38.50 ,,,,,,,
50X50CM,INSE-010,INSERTS,Duck Feather - Fibre,Firm Fill,29.9,,,,,,,
50X50CM,INSE-010,INSERTS,Duck Feather - Fibre,Extra Firm Fill,30.5,,,,,,,
50X50CM,INSE-010,INSERTS,100% Polyester,Normal,$38.50 ,,,,,,,
50X50CM,INSE-010,INSERTS,100% Polyester,Firm Fill,29.9,,,,,,,
50X50CM,INSE-010,INSERTS,100% Polyester,Extra Firm Fill,30.5,,,,,,,
50X80CM,INSE-010,INSERTS,30% Down 70% Feather,Normal,$71.00 ,,,,,,,
50X80CM,INSE-010,INSERTS,30% Down 70% Feather,Firm Fill,73.6,,,,,,,
50X80CM,INSE-010,INSERTS,30% Down 70% Feather,Extra Firm Fill,76.2,,,,,,,
50X80CM,INSE-010,INSERTS,50% Down 50% Feather,Normal,$92.55 ,,,,,,,
50X80CM,INSE-010,INSERTS,50% Down 50% Feather,Firm Fill,95.15,,,,,,,
50X80CM,INSE-010,INSERTS,50% Down 50% Feather,Extra Firm Fill,97.75,,,,,,,
50X80CM,INSE-010,INSERTS,80% Down 20% Feather,Normal,$107.00 ,,,,,,,
50X80CM,INSE-010,INSERTS,80% Down 20% Feather,Firm Fill,109.6,,,,,,,
50X80CM,INSE-010,INSERTS,80% Down 20% Feather,Extra Firm Fill,112.2,,,,,,,
50X80CM,INSE-011,INSERTS,100% Feather,Normal,$12.00 ,,,,,,,
50X80CM,INSE-011,INSERTS,100% Feather,Firm Fill,12.6,,,,,,,
50X80CM,INSE-011,INSERTS,100% Feather,Extra Firm Fill,13.2,,,,,,,
50X80CM,INSE-011,INSERTS,Duck Feather - Foam,Normal,$15.00 ,,,,,,,
50X80CM,INSE-011,INSERTS,Duck Feather - Foam,Firm Fill,15.6,,,,,,,
50X80CM,INSE-011,INSERTS,Duck Feather - Foam,Extra Firm Fill,16.2,,,,,,,
50X80CM,INSE-011,INSERTS,Duck Feather - Fibre,Normal,$15.00 ,,,,,,,
50X80CM,INSE-011,INSERTS,Duck Feather - Fibre,Firm Fill,15.6,,,,,,,
50X80CM,INSE-011,INSERTS,Duck Feather - Fibre,Extra Firm Fill,16.2,,,,,,,
50X80CM,INSE-011,INSERTS,100% Polyester,Normal,$15.00 ,,,,,,,
50X80CM,INSE-011,INSERTS,100% Polyester,Firm Fill,15.6,,,,,,,
50X80CM,INSE-011,INSERTS,100% Polyester,Extra Firm Fill,16.2,,,,,,,
50X90CM ,INSE-011,INSERTS,30% Down 70% Feather,Normal,$30.25 ,,,,,,,
50X90CM ,INSE-011,INSERTS,30% Down 70% Feather,Firm Fill,32.85,,,,,,,
50X90CM ,INSE-011,INSERTS,30% Down 70% Feather,Extra Firm Fill,35.45,,,,,,,
50X90CM ,INSE-011,INSERTS,50% Down 50% Feather,Normal,$45.10 ,,,,,,,
50X90CM ,INSE-011,INSERTS,50% Down 50% Feather,Firm Fill,47.7,,,,,,,
50X90CM ,INSE-011,INSERTS,50% Down 50% Feather,Extra Firm Fill,50.3,,,,,,,
50X90CM ,INSE-011,INSERTS,80% Down 20% Feather,Normal,$65.00 ,,,,,,,
50X90CM ,INSE-011,INSERTS,80% Down 20% Feather,Firm Fill,67.6,,,,,,,
50X90CM ,INSE-011,INSERTS,80% Down 20% Feather,Extra Firm Fill,70.2,,,,,,,
50X90CM ,INSE-012,INSERTS,100% Feather,Normal,$15.50 ,,,,,,,
50X90CM ,INSE-012,INSERTS,100% Feather,Firm Fill,16.1,,,,,,,
50X90CM ,INSE-012,INSERTS,100% Feather,Extra Firm Fill,16.7,,,,,,,
50X90CM ,INSE-012,INSERTS,Duck Feather - Foam,Normal,$17.50 ,,,,,,,
50X90CM ,INSE-012,INSERTS,Duck Feather - Foam,Firm Fill,18.1,,,,,,,
50X90CM ,INSE-012,INSERTS,Duck Feather - Foam,Extra Firm Fill,18.7,,,,,,,
50X90CM ,INSE-012,INSERTS,Duck Feather - Fibre,Normal,$17.50 ,,,,,,,
50X90CM ,INSE-012,INSERTS,Duck Feather - Fibre,Firm Fill,18.1,,,,,,,
50X90CM ,INSE-012,INSERTS,Duck Feather - Fibre,Extra Firm Fill,18.7,,,,,,,
50X90CM ,INSE-012,INSERTS,100% Polyester,Normal,$17.50 ,,,,,,,
50X90CM ,INSE-012,INSERTS,100% Polyester,Firm Fill,18.1,,,,,,,
50X90CM ,INSE-012,INSERTS,100% Polyester,Extra Firm Fill,18.7,,,,,,,
55X55CM ,INSE-012,INSERTS,30% Down 70% Feather,Normal,$30.50 ,,,,,,,
55X55CM ,INSE-012,INSERTS,30% Down 70% Feather,Firm Fill,33.1,,,,,,,
