Product Name,Category,SKU,Filling,Weight,Customer Price,,
40X40CM,INSERTS,PFH52,100% Polyester,Extra Firm Fill,$12.20,,
40X40CM,INSERTS,PFH53,30% Down 70% Feather,Normal,$19.00,,
40X40CM,INSERTS,PFH54,30% Down 70% Feather,Firm Fill,$21.60,,
40X40CM,INSERTS,PFH55,30% Down 70% Feather,Extra Firm Fill,$24.20,,
40X40CM,INSERTS,PFH56,50% Down 50% Feather,Normal,$27.00,,
40X40CM,INSERTS,PFH57,50% Down 50% Feather,Firm Fill,$29.60,,
40X40CM,INSERTS,PFH58,50% Down 50% Feather,Extra Firm Fill,$32.20,,
40X40CM,INSERTS,PFH59,80% Down 20% Feather,Normal,$44.00,,
40X40CM,INSERTS,PFH60,80% Down 20% Feather,Firm Fill,$46.60,,
40X40CM,INSERTS,PFH61,80% Down 20% Feather,Extra Firm Fill,$49.20,,
45X45CM,INSERTS,PFH62,100% Feather,Normal,$10.50,,
45X45CM,INSERTS,PFH63,100% Feather,Firm Fill,$11.10,,
45X45CM,INSERTS,PFH64,100% Feather,Extra Firm Fill,$11.70,,
45X45CM,INSERTS,PFH65,Duck Feather - Foam,Normal,$12.00,,
45X45CM,INSERTS,PFH66,Duck Feather - Foam,Firm Fill,$12.60,,
45X45CM,INSERTS,PFH67,Duck Feather - Foam,Extra Firm Fill,$13.20,,
45X45CM,INSERTS,PFH68,Duck Feather - Fibre,Normal,$12.00,,
45X45CM,INSERTS,PFH69,Duck Feather - Fibre,Firm Fill,$12.60,,
45X45CM,INSERTS,PFH70,Duck Feather - Fibre,Extra Firm Fill,$13.20,,
45X45CM,INSERTS,PFH71,100% Polyester,Normal,$12.00,,
45X45CM,INSERTS,PFH72,100% Polyester,Firm Fill,$12.60,,
45X45CM,INSERTS,PFH73,100% Polyester,Extra Firm Fill,$13.20,,
45X45CM,INSERTS,PFH74,30% Down 70% Feather,Normal,$23.50,,
45X45CM,INSERTS,PFH75,30% Down 70% Feather,Firm Fill,$26.10,,
45X45CM,INSERTS,PFH76,30% Down 70% Feather,Extra Firm Fill,$28.70,,
45X45CM,INSERTS,PFH77,50% Down 50% Feather,Normal,$32.80,,
45X45CM,INSERTS,PFH78,50% Down 50% Feather,Firm Fill,$35.40,,
45X45CM,INSERTS,PFH79,50% Down 50% Feather,Extra Firm Fill,$38.00,,
45X45CM,INSERTS,PFH80,80% Down 20% Feather,Normal,$48.50,,
45X45CM,INSERTS,PFH81,80% Down 20% Feather,Firm Fill,$51.10,,
45X45CM,INSERTS,PFH82,80% Down 20% Feather,Extra Firm Fill,$53.70,,
40X80CM,INSERTS,PFH83,100% Feather,Normal,$19.00,,
40X80CM,INSERTS,PFH84,100% Feather,Firm Fill,$19.60,,
40X80CM,INSERTS,PFH85,100% Feather,Extra Firm Fill,$20.20,,
40X80CM,INSERTS,PFH86,Duck Feather - Foam,Normal,$21.25,,
40X80CM,INSERTS,PFH87,Duck Feather - Foam,Firm Fill,$21.85,,
40X80CM,INSERTS,PFH88,Duck Feather - Foam,Extra Firm Fill,$22.45,,
40X80CM,INSERTS,PFH89,Duck Feather - Fibre,Normal,$21.25,,
40X80CM,INSERTS,PFH90,Duck Feather - Fibre,Firm Fill,$21.85,,
40X80CM,INSERTS,PFH91,Duck Feather - Fibre,Extra Firm Fill,$22.45,,
40X80CM,INSERTS,PFH92,100% Polyester,Normal,$21.25,,
40X80CM,INSERTS,PFH93,100% Polyester,Firm Fill,$21.85,,
40X80CM,INSERTS,PFH94,100% Polyester,Extra Firm Fill,$22.45,,
40X80CM,INSERTS,PFH95,30% Down 70% Feather,Normal,$43.00,,
40X80CM,INSERTS,PFH96,30% Down 70% Feather,Firm Fill,$45.60,,
40X80CM,INSERTS,PFH97,30% Down 70% Feather,Extra Firm Fill,$48.20,,
40X80CM,INSERTS,PFH98,50% Down 50% Feather,Normal,$68.40,,
40X80CM,INSERTS,PFH99,50% Down 50% Feather,Firm Fill,$71.00,,
40X80CM,INSERTS,PFH100,50% Down 50% Feather,Extra Firm Fill,$73.60,,
40X80CM,INSERTS,PFH101,80% Down 20% Feather,Normal,$83.00,,
40X80CM,INSERTS,PFH102,80% Down 20% Feather,Firm Fill,$85.60,,
40X80CM,INSERTS,PFH103,80% Down 20% Feather,Extra Firm Fill,$88.20,,
45X70CM,INSERTS,PFH104,100% Feather,Normal,$17.65,,
45X70CM,INSERTS,PFH105,100% Feather,Firm Fill,$18.25,,
45X70CM,INSERTS,PFH106,100% Feather,Extra Firm Fill,$18.85,,
45X70CM,INSERTS,PFH107,Duck Feather - Foam,Normal,$20.00,,
45X70CM,INSERTS,PFH108,Duck Feather - Foam,Firm Fill,$20.60,,
45X70CM,INSERTS,PFH109,Duck Feather - Foam,Extra Firm Fill,$21.20,,
45X70CM,INSERTS,PFH110,Duck Feather - Fibre,Normal,$20.00,,
45X70CM,INSERTS,PFH111,Duck Feather - Fibre,Firm Fill,$20.60,,
45X70CM,INSERTS,PFH112,Duck Feather - Fibre,Extra Firm Fill,$21.20,,
45X70CM,INSERTS,PFH113,100% Polyester,Normal,$20.00,,
45X70CM,INSERTS,PFH114,100% Polyester,Firm Fill,$20.60,,
45X70CM,INSERTS,PFH115,100% Polyester,Extra Firm Fill,$21.20,,
45X70CM,INSERTS,PFH116,30% Down 70% Feather,Normal,$36.70,,
45X70CM,INSERTS,PFH117,30% Down 70% Feather,Firm Fill,$39.30,,
45X70CM,INSERTS,PFH118,30% Down 70% Feather,Extra Firm Fill,$41.90,,
45X70CM,INSERTS,PFH119,50% Down 50% Feather,Normal,$52.15,,
45X70CM,INSERTS,PFH120,50% Down 50% Feather,Firm Fill,$54.75,,
45X70CM,INSERTS,PFH121,50% Down 50% Feather,Extra Firm Fill,$57.35,,
45X70CM,INSERTS,PFH122,80% Down 20% Feather,Normal,$73.00,,
45X70CM,INSERTS,PFH123,80% Down 20% Feather,Firm Fill,$75.60,,
45X70CM,INSERTS,PFH124,80% Down 20% Feather,Extra Firm Fill,$78.20,,
50X110CM,INSERTS,PFH125,100% Feather,Normal,$50.00,,
50X110CM,INSERTS,PFH126,100% Feather,Firm Fill,$50.60,,
50X110CM,INSERTS,PFH127,100% Feather,Extra Firm Fill,$51.80,,
50X110CM,INSERTS,PFH128,Duck Feather - Foam,Normal,$50.00,,
50X110CM,INSERTS,PFH129,Duck Feather - Foam,Firm Fill,$50.60,,
50X110CM,INSERTS,PFH130,Duck Feather - Foam,Extra Firm Fill,$51.20,,
50X110CM,INSERTS,PFH131,Duck Feather - Fibre,Normal,$50.00,,
50X110CM,INSERTS,PFH132,Duck Feather - Fibre,Firm Fill,$50.60,,
50X110CM,INSERTS,PFH133,Duck Feather - Fibre,Extra Firm Fill,$51.20,,
50X110CM,INSERTS,PFH134,100% Polyester,Normal,$46.00,,
50X110CM,INSERTS,PFH135,100% Polyester,Firm Fill,$46.60,,
50X110CM,INSERTS,PFH136,100% Polyester,Extra Firm Fill,$47.20,,
50X110CM,INSERTS,PFH137,30% Down 70% Feather,Normal,$95.00,,
50X110CM,INSERTS,PFH138,30% Down 70% Feather,Firm Fill,$96.00,,
50X110CM,INSERTS,PFH139,30% Down 70% Feather,Extra Firm Fill,96.6,,
50X110CM,INSERTS,PFH140,50% Down 50% Feather,Normal,$113.25,,
50X110CM,INSERTS,PFH141,50% Down 50% Feather,Firm Fill,$114.25,,
50X110CM,INSERTS,PFH142,50% Down 50% Feather,Extra Firm Fill,$114.85,,
50X110CM,INSERTS,PFH143,80% Down 20% Feather,Normal,$136.25,,
50X110CM,INSERTS,PFH144,80% Down 20% Feather,Firm Fill,$137.25,,
50X110CM,INSERTS,PFH145,80% Down 20% Feather,Extra Firm Fill,$137.85,,
50X30CM,INSERTS,PFH146,100% Feather,Normal,$13.20,,
50X30CM,INSERTS,PFH147,100% Feather,Firm Fill,$13.80,,
50X30CM,INSERTS,PFH148,100% Feather,Extra Firm Fill,$14.40,,
50X30CM,INSERTS,PFH149,Duck Feather - Foam,Normal,$15.00,,
50X30CM,INSERTS,PFH150,Duck Feather - Foam,Firm Fill,$15.60,,
50X30CM,INSERTS,PFH151,Duck Feather - Foam,Extra Firm Fill,$16.20,,
50X30CM,INSERTS,PFH152,Duck Feather - Fibre,Normal,$15.00,,
50X30CM,INSERTS,PFH153,Duck Feather - Fibre,Firm Fill,$15.60,,
50X30CM,INSERTS,PFH154,Duck Feather - Fibre,Extra Firm Fill,$16.20,,
50X30CM,INSERTS,PFH155,100% Polyester,Normal,$15.00,,
50X30CM,INSERTS,PFH156,100% Polyester,Firm Fill,$15.60,,
50X30CM,INSERTS,PFH157,100% Polyester,Extra Firm Fill,$16.20,,
50X30CM,INSERTS,PFH158,30% Down 70% Feather,Normal,$23.00,,
50X30CM,INSERTS,PFH159,30% Down 70% Feather,Firm Fill,$25.60,,
50X30CM,INSERTS,PFH160,30% Down 70% Feather,Extra Firm Fill,$28.20,,
50X30CM,INSERTS,PFH161,50% Down 50% Feather,Normal,$31.00,,
50X30CM,INSERTS,PFH162,50% Down 50% Feather,Firm Fill,$33.60,,
50X30CM,INSERTS,PFH163,50% Down 50% Feather,Extra Firm Fill,$36.20,,
50X30CM,INSERTS,PFH164,80% Down 20% Feather,Normal,$48.00,,
50X30CM,INSERTS,PFH165,80% Down 20% Feather,Firm Fill,$50.60,,
50X30CM,INSERTS,PFH166,80% Down 20% Feather,Extra Firm Fill,$53.20,,
50X50CM,INSERTS,PFH167,100% Feather,Normal,$11.50,,
50X50CM,INSERTS,PFH168,100% Feather,Firm Fill,$12.10,,
50X50CM,INSERTS,PFH169,100% Feather,Extra Firm Fill,$12.70,,
50X50CM,INSERTS,PFH170,Duck Feather - Foam,Normal,$13.50,,
50X50CM,INSERTS,PFH171,Duck Feather - Foam,Firm Fill,$14.10,,
50X50CM,INSERTS,PFH172,Duck Feather - Foam,Extra Firm Fill,$14.70,,
50X50CM,INSERTS,PFH173,Duck Feather - Fibre,Normal,$13.50,,
50X50CM,INSERTS,PFH174,Duck Feather - Fibre,Firm Fill,$14.10,,
50X50CM,INSERTS,PFH175,Duck Feather - Fibre,Extra Firm Fill,$14.70,,
50X50CM,INSERTS,PFH176,100% Polyester,Normal,$13.50,,
50X50CM,INSERTS,PFH177,100% Polyester,Firm Fill,$14.10,,
50X50CM,INSERTS,PFH178,100% Polyester,Extra Firm Fill,$14.70,,
50X50CM,INSERTS,PFH179,30% Down 70% Feather,Normal,$26.50,,
50X50CM,INSERTS,PFH180,30% Down 70% Feather,Firm Fill,$29.10,,
50X50CM,INSERTS,PFH181,30% Down 70% Feather,Extra Firm Fill,$31.70,,
50X50CM,INSERTS,PFH182,50% Down 50% Feather,Normal,$45.00,,
50X50CM,INSERTS,PFH183,50% Down 50% Feather,Firm Fill,$47.60,,
50X50CM,INSERTS,PFH184,50% Down 50% Feather,Extra Firm Fill,$50.20,,
50X50CM,INSERTS,PFH185,80% Down 20% Feather,Normal,$56.00,,
50X50CM,INSERTS,PFH186,80% Down 20% Feather,Firm Fill,$58.60,,
50X50CM,INSERTS,PFH187,80% Down 20% Feather,Extra Firm Fill,$61.20,,
50X80CM,INSERTS,PFH188,100% Feather,Normal,$26.00,,
50X80CM,INSERTS,PFH189,100% Feather,Firm Fill,$28.60,,
50X80CM,INSERTS,PFH190,100% Feather,Extra Firm Fill,$31.20,,
50X80CM,INSERTS,PFH191,Duck Feather - Foam,Normal,$32.75,,
50X80CM,INSERTS,PFH192,Duck Feather - Foam,Firm Fill,$26.60,,
50X80CM,INSERTS,PFH193,Duck Feather - Foam,Extra Firm Fill,$27.20,,
50X80CM,INSERTS,PFH194,Duck Feather - Fibre,Normal,$32.75,,
50X80CM,INSERTS,PFH195,Duck Feather - Fibre,Firm Fill,$33.35,,
50X80CM,INSERTS,PFH196,Duck Feather - Fibre,Extra Firm Fill,$33.95,,
50X80CM,INSERTS,PFH197,100% Polyester,Normal,$32.75,,
50X80CM,INSERTS,PFH198,100% Polyester,Firm Fill,$33.35,,
50X80CM,INSERTS,PFH199,100% Polyester,Extra Firm Fill,$33.95,,
50X80CM,INSERTS,PFH200,30% Down 70% Feather,Normal,$58.60,,
50X80CM,INSERTS,PFH201,30% Down 70% Feather,Firm Fill,$61.20,,
50X80CM,INSERTS,PFH202,30% Down 70% Feather,Extra Firm Fill,$63.80,,
50X80CM,INSERTS,PFH203,50% Down 50% Feather,Normal,$80.50,,
50X80CM,INSERTS,PFH204,50% Down 50% Feather,Firm Fill,$83.10,,
50X80CM,INSERTS,PFH205,50% Down 50% Feather,Extra Firm Fill,$85.70,,
50X80CM,INSERTS,PFH206,80% Down 20% Feather,Normal,$95.00,,
50X80CM,INSERTS,PFH207,80% Down 20% Feather,Firm Fill,$97.60,,
50X80CM,INSERTS,PFH208,80% Down 20% Feather,Extra Firm Fill,$100.20,,
50X90CM,INSERTS,PFH209,100% Feather,Normal,$29.30,,
50X90CM,INSERTS,PFH210,100% Feather,Firm Fill,$31.90,,
50X90CM,INSERTS,PFH211,100% Feather,Extra Firm Fill,$34.50,,
50X90CM,INSERTS,PFH212,Duck Feather - Foam,Normal,$38.50,,
50X90CM,INSERTS,PFH213,Duck Feather - Foam,Firm Fill,$41.10,,
50X90CM,INSERTS,PFH214,Duck Feather - Foam,Extra Firm Fill,$43.70,,
50X90CM,INSERTS,PFH215,Duck Feather - Fibre,Normal,$38.50,,
50X90CM,INSERTS,PFH216,Duck Feather - Fibre,Firm Fill,$29.90,,
50X90CM,INSERTS,PFH217,Duck Feather - Fibre,Extra Firm Fill,$30.50,,
50X90CM,INSERTS,PFH218,100% Polyester,Normal,$38.50,,
50X90CM,INSERTS,PFH219,100% Polyester,Firm Fill,$29.90,,
50X90CM,INSERTS,PFH220,100% Polyester,Extra Firm Fill,$30.50,,
50X90CM,INSERTS,PFH221,30% Down 70% Feather,Normal,$71.00,,
50X90CM,INSERTS,PFH222,30% Down 70% Feather,Firm Fill,$73.60,,
50X90CM,INSERTS,PFH223,30% Down 70% Feather,Extra Firm Fill,$76.20,,
50X90CM,INSERTS,PFH224,50% Down 50% Feather,Normal,$92.55,,
50X90CM,INSERTS,PFH225,50% Down 50% Feather,Firm Fill,$95.15,,
50X90CM,INSERTS,PFH226,50% Down 50% Feather,Extra Firm Fill,$97.75,,
50X90CM,INSERTS,PFH227,80% Down 20% Feather,Normal,$107.00,,
50X90CM,INSERTS,PFH228,80% Down 20% Feather,Firm Fill,$109.60,,
50X90CM,INSERTS,PFH229,80% Down 20% Feather,Extra Firm Fill,$112.20,,
55X55CM,INSERTS,PFH230,100% Feather,Normal,$12.00,,
55X55CM,INSERTS,PFH231,100% Feather,Firm Fill,$12.60,,
55X55CM,INSERTS,PFH232,100% Feather,Extra Firm Fill,$13.20,,
55X55CM,INSERTS,PFH233,Duck Feather - Foam,Normal,$15.00,,
55X55CM,INSERTS,PFH234,Duck Feather - Foam,Firm Fill,$15.60,,
55X55CM,INSERTS,PFH235,Duck Feather - Foam,Extra Firm Fill,$16.20,,
55X55CM,INSERTS,PFH236,Duck Feather - Fibre,Normal,$15.00,,
55X55CM,INSERTS,PFH237,Duck Feather - Fibre,Firm Fill,$15.60,,
55X55CM,INSERTS,PFH238,Duck Feather - Fibre,Extra Firm Fill,$16.20,,
55X55CM,INSERTS,PFH239,100% Polyester,Normal,$15.00,,
55X55CM,INSERTS,PFH240,100% Polyester,Firm Fill,$15.60,,
55X55CM,INSERTS,PFH241,100% Polyester,Extra Firm Fill,$16.20,,
55X55CM,INSERTS,PFH242,30% Down 70% Feather,Normal,$30.25,,
55X55CM,INSERTS,PFH243,30% Down 70% Feather,Firm Fill,$32.85,,
55X55CM,INSERTS,PFH244,30% Down 70% Feather,Extra Firm Fill,$35.45,,
55X55CM,INSERTS,PFH245,50% Down 50% Feather,Normal,$45.10,,
55X55CM,INSERTS,PFH246,50% Down 50% Feather,Firm Fill,$47.70,,
55X55CM,INSERTS,PFH247,50% Down 50% Feather,Extra Firm Fill,$50.30,,
55X55CM,INSERTS,PFH248,80% Down 20% Feather,Normal,$65.00,,
55X55CM,INSERTS,PFH249,80% Down 20% Feather,Firm Fill,$67.60,,
55X55CM,INSERTS,PFH250,80% Down 20% Feather,Extra Firm Fill,$70.20,,
60X40CM,INSERTS,PFH251,100% Feather,Normal,$15.50,,
60X40CM,INSERTS,PFH252,100% Feather,Firm Fill,$16.10,,
60X40CM,INSERTS,PFH253,100% Feather,Extra Firm Fill,$16.70,,
60X40CM,INSERTS,PFH254,Duck Feather - Foam,Normal,$17.50,,
60X40CM,INSERTS,PFH255,Duck Feather - Foam,Firm Fill,$18.10,,
60X40CM,INSERTS,PFH256,Duck Feather - Foam,Extra Firm Fill,$18.70,,
60X40CM,INSERTS,PFH257,Duck Feather - Fibre,Normal,$17.50,,
60X40CM,INSERTS,PFH258,Duck Feather - Fibre,Firm Fill,$18.10,,
60X40CM,INSERTS,PFH259,Duck Feather - Fibre,Extra Firm Fill,$18.70,,
60X40CM,INSERTS,PFH260,100% Polyester,Normal,$17.50,,
60X40CM,INSERTS,PFH261,100% Polyester,Firm Fill,$18.10,,
60X40CM,INSERTS,PFH262,100% Polyester,Extra Firm Fill,$18.70,,
60X40CM,INSERTS,PFH263,30% Down 70% Feather,Normal,$30.50,,
60X40CM,INSERTS,PFH264,30% Down 70% Feather,Firm Fill,$33.10,,
60X40CM,INSERTS,PFH265,30% Down 70% Feather,Extra Firm Fill,$35.70,,
60X40CM,INSERTS,PFH266,50% Down 50% Feather,Normal,$49.00,,
60X40CM,INSERTS,PFH267,50% Down 50% Feather,Firm Fill,$51.60,,
60X40CM,INSERTS,PFH268,50% Down 50% Feather,Extra Firm Fill,$54.20,,
60X40CM,INSERTS,PFH269,80% Down 20% Feather,Normal,$60.00,,
60X40CM,INSERTS,PFH270,80% Down 20% Feather,Firm Fill,$62.60,,
60X40CM,INSERTS,PFH271,80% Down 20% Feather,Extra Firm Fill,$65.20,,
60X60CM,INSERTS,PFH272,100% Feather,Normal,$15.00,,
60X60CM,INSERTS,PFH273,100% Feather,Firm Fill,$15.60,,
60X60CM,INSERTS,PFH274,100% Feather,Extra Firm Fill,$16.20,,
60X60CM,INSERTS,PFH275,Duck Feather - Foam,Normal,$17.25,,
60X60CM,INSERTS,PFH276,Duck Feather - Foam,Firm Fill,$17.85,,
60X60CM,INSERTS,PFH277,Duck Feather - Foam,Extra Firm Fill,$18.45,,
60X60CM,INSERTS,PFH278,Duck Feather - Fibre,Normal,$17.25,,
60X60CM,INSERTS,PFH279,Duck Feather - Fibre,Firm Fill,$17.85,,
60X60CM,INSERTS,PFH280,Duck Feather - Fibre,Extra Firm Fill,$18.45,,
60X60CM,INSERTS,PFH281,100% Polyester,Normal,$17.25,,
60X60CM,INSERTS,PFH282,100% Polyester,Firm Fill,$17.85,,
60X60CM,INSERTS,PFH283,100% Polyester,Extra Firm Fill,$18.45,,
60X60CM,INSERTS,PFH284,30% Down 70% Feather,Normal,$39.00,,
60X60CM,INSERTS,PFH285,30% Down 70% Feather,Firm Fill,$41.60,,
60X60CM,INSERTS,PFH286,30% Down 70% Feather,Extra Firm Fill,$44.20,,
60X60CM,INSERTS,PFH287,50% Down 50% Feather,Normal,$64.40,,
60X60CM,INSERTS,PFH288,50% Down 50% Feather,Firm Fill,$67.00,,
60X60CM,INSERTS,PFH289,50% Down 50% Feather,Extra Firm Fill,$69.60,,
60X60CM,INSERTS,PFH290,80% Down 20% Feather,Normal,$79.00,,
60X60CM,INSERTS,PFH291,80% Down 20% Feather,Firm Fill,$81.60,,
60X60CM,INSERTS,PFH292,80% Down 20% Feather,Extra Firm Fill,$84.20,,
65X40CM,INSERTS,PFH293,100% Feather,Normal,$16.50,,
65X40CM,INSERTS,PFH294,100% Feather,Firm Fill,$17.10,,
65X40CM,INSERTS,PFH295,100% Feather,Extra Firm Fill,$17.70,,
65X40CM,INSERTS,PFH296,Duck Feather - Foam,Normal,$18.50,,
65X40CM,INSERTS,PFH297,Duck Feather - Foam,Firm Fill,$19.10,,
65X40CM,INSERTS,PFH298,Duck Feather - Foam,Extra Firm Fill,$19.70,,
65X40CM,INSERTS,PFH299,Duck Feather - Fibre,Normal,$18.50,,
65X40CM,INSERTS,PFH300,Duck Feather - Fibre,Firm Fill,$19.10,,
65X40CM,INSERTS,PFH301,Duck Feather - Fibre,Extra Firm Fill,$19.70,,
65X40CM,INSERTS,PFH302,100% Polyester,Normal,$18.50,,
65X40CM,INSERTS,PFH303,100% Polyester,Firm Fill,$19.10,,
65X40CM,INSERTS,PFH304,100% Polyester,Extra Firm Fill,$19.70,,
65X40CM,INSERTS,PFH305,30% Down 70% Feather,Normal,$31.50,,
65X40CM,INSERTS,PFH306,30% Down 70% Feather,Firm Fill,$34.10,,
65X40CM,INSERTS,PFH307,30% Down 70% Feather,Extra Firm Fill,$36.70,,
65X40CM,INSERTS,PFH308,50% Down 50% Feather,Normal,$50.00,,
65X40CM,INSERTS,PFH309,50% Down 50% Feather,Firm Fill,$52.60,,
65X40CM,INSERTS,PFH310,50% Down 50% Feather,Extra Firm Fill,$55.20,,
65X40CM,INSERTS,PFH311,80% Down 20% Feather,Normal,$61.00,,
65X40CM,INSERTS,PFH312,80% Down 20% Feather,Firm Fill,$63.60,,
65X40CM,INSERTS,PFH313,80% Down 20% Feather,Extra Firm Fill,$66.20,,
65X65CM,INSERTS,PFH314,100% Feather,Normal,$22.00,,
65X65CM,INSERTS,PFH315,100% Feather,Firm Fill,$22.60,,
65X65CM,INSERTS,PFH316,100% Feather,Extra Firm Fill,$23.20,,
65X65CM,INSERTS,PFH317,Duck Feather - Foam,Normal,$28.75,,
65X65CM,INSERTS,PFH318,Duck Feather - Foam,Firm Fill,$29.35,,
65X65CM,INSERTS,PFH319,Duck Feather - Foam,Extra Firm Fill,$29.95,,
65X65CM,INSERTS,PFH320,Duck Feather - Fibre,Normal,$28.75,,
65X65CM,INSERTS,PFH321,Duck Feather - Fibre,Firm Fill,$29.35,,
65X65CM,INSERTS,PFH322,Duck Feather - Fibre,Extra Firm Fill,$29.95,,
65X65CM,INSERTS,PFH323,100% Polyester,Normal,$28.75,,
65X65CM,INSERTS,PFH324,100% Polyester,Firm Fill,$29.35,,
65X65CM,INSERTS,PFH325,100% Polyester,Extra Firm Fill,$29.95,,
65X65CM,INSERTS,PFH326,30% Down 70% Feather,Normal,$54.60,,
65X65CM,INSERTS,PFH327,30% Down 70% Feather,Firm Fill,$57.20,,
65X65CM,INSERTS,PFH328,30% Down 70% Feather,Extra Firm Fill,$59.80,,
65X65CM,INSERTS,PFH329,50% Down 50% Feather,Normal,$76.50,,
65X65CM,INSERTS,PFH330,50% Down 50% Feather,Firm Fill,$79.10,,
65X65CM,INSERTS,PFH331,50% Down 50% Feather,Extra Firm Fill,$81.70,,
65X65CM,INSERTS,PFH332,80% Down 20% Feather,Normal,$91.00,,
65X65CM,INSERTS,PFH333,80% Down 20% Feather,Firm Fill,$93.60,,
65X65CM,INSERTS,PFH334,80% Down 20% Feather,Extra Firm Fill,$96.20,,
SINGLE - 10% DUCK DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,PFH335,Duck,,$71.00,,
SINGLE - 10% GOOSE DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,PFH336,Goose,,$88.00,,
DOUBLE - 10% DUCK DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,PFH337,Duck,,$100.50,,
DOUBLE - 10% GOOSE DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,PFH338,Goose,,$110.00,,
