Product Name,Category,Sku,Filling,Weight, Customer Price ,,
65X40CM,INSERTS,INTERIOR - 301,Duck Feather - Fibre,Extra Firm Fill,$19.70,,
65X40CM,INSERTS,INTERIOR - 302,100% Polyester,Normal,$18.50,,
65X40CM,INSERTS,INTERIOR - 303,100% Polyester,Firm Fill,$19.10,,
65X40CM,INSERTS,INTERIOR - 304,100% Polyester,Extra Firm Fill,$19.70,,
65X40CM,INSERTS,INTERIOR - 305,30% Down 70% Feather,Normal,$31.50,,
65X40CM,INSERTS,INTERIOR - 306,30% Down 70% Feather,Firm Fill,$34.10,,
65X40CM,INSERTS,INTERIOR - 307,30% Down 70% Feather,Extra Firm Fill,$36.70,,
65X40CM,INSERTS,INTERIOR - 308,50% Down 50% Feather,Normal,$50.00,,
65X40CM,INSERTS,INTERIOR - 309,50% Down 50% Feather,Firm Fill,$52.60,,
65X40CM,INSERTS,INTERIOR - 310,50% Down 50% Feather,Extra Firm Fill,$55.20,,
65X40CM,INSERTS,INTERIOR - 311,80% Down 20% Feather,Normal,$61.00,,
65X40CM,INSERTS,INTERIOR - 312,80% Down 20% Feather,Firm Fill,$63.60,,
65X40CM,INSERTS,INTERIOR - 313,80% Down 20% Feather,Extra Firm Fill,$66.20,,
65X65CM,INSERTS,INTERIOR - 314,100% Feather,Normal,$22.00,,
65X65CM,INSERTS,INTERIOR - 315,100% Feather,Firm Fill,$22.60,,
65X65CM,INSERTS,INTERIOR - 316,100% Feather,Extra Firm Fill,$23.20,,
65X65CM,INSERTS,INTERIOR - 317,Duck Feather - Foam,Normal,$28.75,,
65X65CM,INSERTS,INTERIOR - 318,Duck Feather - Foam,Firm Fill,$29.35,,
65X65CM,INSERTS,INTERIOR - 319,Duck Feather - Foam,Extra Firm Fill,$29.95,,
65X65CM,INSERTS,INTERIOR - 320,Duck Feather - Fibre,Normal,$28.75,,
65X65CM,INSERTS,INTERIOR - 321,Duck Feather - Fibre,Firm Fill,$29.35,,
65X65CM,INSERTS,INTERIOR - 322,Duck Feather - Fibre,Extra Firm Fill,$29.95,,
65X65CM,INSERTS,INTERIOR - 323,100% Polyester,Normal,$28.75,,
65X65CM,INSERTS,INTERIOR - 324,100% Polyester,Firm Fill,$29.35,,
65X65CM,INSERTS,INTERIOR - 325,100% Polyester,Extra Firm Fill,$29.95,,
65X65CM,INSERTS,INTERIOR - 326,30% Down 70% Feather,Normal,$54.60,,
65X65CM,INSERTS,INTERIOR - 327,30% Down 70% Feather,Firm Fill,$57.20,,
65X65CM,INSERTS,INTERIOR - 328,30% Down 70% Feather,Extra Firm Fill,$59.80,,
65X65CM,INSERTS,INTERIOR - 329,50% Down 50% Feather,Normal,$76.50,,
65X65CM,INSERTS,INTERIOR - 330,50% Down 50% Feather,Firm Fill,$79.10,,
65X65CM,INSERTS,INTERIOR - 331,50% Down 50% Feather,Extra Firm Fill,$81.70,,
65X65CM,INSERTS,INTERIOR - 332,80% Down 20% Feather,Normal,$91.00,,
65X65CM,INSERTS,INTERIOR - 333,80% Down 20% Feather,Firm Fill,$93.60,,
65X65CM,INSERTS,INTERIOR - 334,80% Down 20% Feather,Extra Firm Fill,$96.20,,
SINGLE - 10% DUCK DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,INTERIOR - 335,Duck,,$82.00,,
SINGLE - 10% GOOSE DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,INTERIOR - 336,Goose,,$102.50,,
DOUBLE - 10% DUCK DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,INTERIOR - 337,Duck,,$115.50,,
DOUBLE - 10% GOOSE DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,INTERIOR - 338,Goose,,$126.50,,
KING SINGLE - 10% DUCK DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,INTERIOR - 339,Duck,,95,,
KING SINGLE - 10% GOOSE DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,INTERIOR - 340,Goose,,107,,
QUEEN - 10% DUCK DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,INTERIOR - 341,Duck,,122.5,,
QUEEN - 10% GOOSE DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,INTERIOR - 342,Goose,,154,,
KING - 10% DUCK DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,INTERIOR - 343,Duck,,138.5,,
KING - 10% GOOSE DOWN MATTRESS TOPPER,MATTRESS TOPPER FILLED,INTERIOR - 344,Goose,,180,,
DOUBLE - MICROSOFT,MICROSOFT,INTERIOR - 345,Polyester,,$60.00,,
KING - MICROSOFT,MICROSOFT,INTERIOR - 346,Polyester,,$75.50,,
QUEEN - MICROSOFT,MICROSOFT,INTERIOR - 347,Polyester,,$67.00,,
SINGLE - MICROSOFT,MICROSOFT,INTERIOR - 348,Polyester,,$47.50,,
STANDARD 100% FEATHER PILLOW,PIPED PILLOWS,INTERIOR - 349,100% Feather,Duck,$23.00,,
STANDARD 30% DUCK DOWN PILLOW,PIPED PILLOWS,INTERIOR - 350,30% Down 70% Feather,Duck,$37.00,,
STANDARD 50% DUCK DOWN PILLOW,PIPED PILLOWS,INTERIOR - 351,50% Down 50% Feather,Duck,$46.00,,
STANDARD 80% DUCK DOWN PILLOW,PIPED PILLOWS,INTERIOR - 352,80% Down 20% Feather,Duck,$69.00,,
STANDARD 80% GOOSE DOWN PILLOW,PIPED PILLOWS,INTERIOR - 353,80% Down 20% Feather,Goose,$109.50,,
QUEEN 100% FEATHER PILLOW,PIPED PILLOWS,INTERIOR - 354,100% Feather,Duck,$26.00,,
QUEEN 30% DUCK DOWN PILLOW,PIPED PILLOWS,INTERIOR - 355,30% Down 70% Feather,Duck,$60.50,,
QUEEN 50% DUCK DOWN PILLOW,PIPED PILLOWS,INTERIOR - 356,50% Down 50% Feather,Duck,$84.00,,
QUEEN 80% DUCK DOWN PILLOW,PIPED PILLOWS,INTERIOR - 357,80% Down 20% Feather,Duck,$132.00,,
QUEEN 80% GOOSE DOWN PILLOW,PIPED PILLOWS,INTERIOR - 358,80% Down 20% Feather,Goose,$172.00,,
KING 100% FEATHER PILLOW,PIPED PILLOWS,INTERIOR - 359,100% Feather,Duck,$29.00,,
KING 30% DUCK DOWN PILLOW,PIPED PILLOWS,INTERIOR - 360,30% Down 70% Feather,Duck,58.5,,
KING 50% DUCK DOWN PILLOW,PIPED PILLOWS,INTERIOR - 361,50% Down 50% Feather,Duck,75,,
KING 80% DUCK DOWN PILLOW,PIPED PILLOWS,INTERIOR - 362,80% Down 20% Feather,Duck,105.5,,
KING 80% GOOSE DOWN PILLOW,PIPED PILLOWS,INTERIOR - 363,80% Down 20% Feather,Goose,138,,
EURO 100% FEATHER PILLOW,PIPED PILLOWS,INTERIOR - 364,100% Feather,Duck,$29.00,,
EURO 30% DUCK DOWN PILLOW,PIPED PILLOWS,INTERIOR - 365,30% Down 70% Feather,Duck,59,,
EURO 50% DUCK DOWN PILLOW,PIPED PILLOWS,INTERIOR - 366,50% Down 50% Feather,Duck,64.5,,
EURO 80% DUCK DOWN PILLOW,PIPED PILLOWS,INTERIOR - 367,80% Down 20% Feather,Duck,$99.50,,
EURO 80% GOOSE DOWN PILLOW,PIPED PILLOWS,INTERIOR - 368,80% Down 20% Feather,Goose,$121.50,,
SINGLE - 4 SEASONS 80% DUCK DOWN,4 SEASONS FILLED,INTERIOR - 369,Duck,,157,,
SINGLE - 4 SEASONS 80% GOOSE DOWN,4 SEASONS FILLED,INTERIOR - 370,Goose,,207,,
DOUBLE - 4 SEASONS 80% DUCK DOWN,4 SEASONS FILLED,INTERIOR - 371,Duck,,183,,
DOUBLE - 4 SEASONS 80% GOOSE DOWN,4 SEASONS FILLED,INTERIOR - 372,Goose,,236,,
QUEEN - 4 SEASONS 80% DUCK DOWN,4 SEASONS FILLED,INTERIOR - 373,Duck,,214,,
QUEEN - 4 SEASONS 80% GOOSE DOWN,4 SEASONS FILLED,INTERIOR - 374,Goose,,282,,
KING - 4 SEASONS 80% DUCK DOWN,4 SEASONS FILLED,INTERIOR - 375,Duck,,241,,
KING - 4 SEASONS 80% GOOSE DOWN,4 SEASONS FILLED,INTERIOR - 376,Goose,,305,,
SUPER KING - 4 SEASONS 80% DUCK DOWN,4 SEASONS FILLED,INTERIOR - 377,Duck,,241.5,,
SUPER KING - 4 SEASONS 80% GOOSE DOWN,4 SEASONS FILLED,INTERIOR - 378,Goose,,391,,
SINGLE - 50% DUCK WINTER,50% DUCK WINTER FILLED,INTERIOR - 379,Duck,,$92.00,,
DOUBLE - 50% DUCK WINTER,50% DUCK WINTER FILLED,INTERIOR - 380,Duck,,$103.50,,
QUEEN - 50% DUCK WINTER ,50% DUCK WINTER FILLED,INTERIOR - 381,Duck,,$121.00,,
KING - 50% DUCK WINTER,50% DUCK WINTER FILLED,INTERIOR - 382,Duck,,$138.00,,
SUPER KING - 50% DUCK WINTER,50% DUCK WINTER FILLED,INTERIOR - 383,Duck,,$167.00,,
SINGLE - 50% DUCK DOWN MID WARM,50% MID WARM FILLED,INTERIOR - 384,Duck,,$80.50,,
DOUBLE - 50% DUCK DOWN MID WARM,50% MID WARM FILLED,INTERIOR - 385,Duck,,$92.00,,
QUEEN - 50% DUCK DOWN MID WARM ,50% MID WARM FILLED,INTERIOR - 386,Duck,,$109.50,,
KING - 50% DUCK DOWN MID WARM,50% MID WARM FILLED,INTERIOR - 387,Duck,,$121.00,,
SUPER KING - 50% DUCK DOWN MID WARM,50% MID WARM FILLED,INTERIOR - 388,Duck,,$155.50,,
SINGLE - 80% DUCK DOWN MID WARM,80% MID WARM FILLED,INTERIOR - 389,Duck,,109,,
SINGLE - 80% GOOSE DOWN MID WARM,80% MID WARM FILLED,INTERIOR - 390,Goose,,171.5,,
SINGLE - 80% HUNGARIAN DOWN MID WARM,80% MID WARM FILLED,INTERIOR - 391,Hungarian,,183,,
DOUBLE - 80% DUCK DOWN MID WARM,80% MID WARM FILLED,INTERIOR - 392,Duck,,126.5,,
DOUBLE - 80% GOOSE DOWN MID WARM,80% MID WARM FILLED,INTERIOR - 393,Goose,,199,,
DOUBLE - 80% HUNGARIAN DOWN MID WARM,80% MID WARM FILLED,INTERIOR - 394,Hungarian,,210.5,,
QUEEN - 80% DUCK DOWN MID WARM,80% MID WARM FILLED,INTERIOR - 395,Duck,,$147.00,,
QUEEN - 80% GOOSE DOWN MID WARM,80% MID WARM FILLED,INTERIOR - 396,Goose,,226,,
QUEEN - 80% HUNGARIAN DOWN MID WARM,80% MID WARM FILLED,INTERIOR - 397,Hungarian,,249,,
KING - 80% DUCK DOWN MID WARM,80% MID WARM FILLED,INTERIOR - 398,Duck,,161.5,,
KING - 80% GOOSE DOWN MID WARM,80% MID WARM FILLED,INTERIOR - 399,Goose,,258.5,,
KING - 80% HUNGARIAN DOWN MID WARM,80% MID WARM FILLED,INTERIOR - 400,Hungarian,,267,,
SUPER KING - 80% DUCK DOWN MID WARM,80% MID WARM FILLED,INTERIOR - 401,Duck,,209.5,,
SUPER KING - 80% GOOSE DOWN MID WARM,80% MID WARM FILLED,INTERIOR - 402,Goose,,356,,
SUPER KING - 80% HUNGARIAN DOWN MID WARM,80% MID WARM FILLED,INTERIOR - 403,Hungarian,,160,,
COT QUILT - 80% DUCK DOWN ,80% DUCK COT FILLED,INTERIOR - 404,Duck,,$70.00,,
SINGLE - 80% DUCK DOWN WINTER,80% WINTER FILLED,INTERIOR - 405,Duck,,$121.00,,
SINGLE - 80% GOOSE DOWN WINTER,80% WINTER FILLED,INTERIOR - 406,Goose,,$184.00,,
DOUBLE - 80% DUCK DOWN WINTER,80% WINTER FILLED,INTERIOR - 407,Duck,,$140.00,,
DOUBLE - 80% GOOSE DOWN WINTER,80% WINTER FILLED,INTERIOR - 408,Goose,,$213.00,,
QUEEN - 80% DUCK DOWN WINTER,80% WINTER FILLED,INTERIOR - 409,Duck,,$167.00,,
QUEEN - 80% GOOSE DOWN WINTER,80% WINTER FILLED,INTERIOR - 410,Goose,,$247.50,,
KING - 80% DUCK DOWN WINTER,80% WINTER FILLED,INTERIOR - 411,Duck,,$189.00,,
KING - 80% GOOSE DOWN WINTER,80% WINTER FILLED,INTERIOR - 412,Goose,,$282.00,,
SUPER KING - 80% DUCK DOWN WINTER,80% WINTER FILLED,INTERIOR - 413,Duck,,$265.50,,
SUPER KING - 80% GOOSE DOWN WINTER,80% WINTER FILLED,INTERIOR - 414,Goose,,$379.50,,
SINGLE - 80% DUCK SUMMER,80% DUCK SUMMER FILLED,INTERIOR - 415,Duck,,$82.50,,
DOUBLE - 80% DUCK SUMMER,80% DUCK SUMMER FILLED,INTERIOR - 416,Duck,,$93.50,,
QUEEN - 80% DUCK SUMMER,80% DUCK SUMMER FILLED,INTERIOR - 417,Duck,,$109.50,,
KING - 80% DUCK SUMMER,80% DUCK SUMMER FILLED,INTERIOR - 418,Duck,,$120.50,,
SUPER KING - 80% DUCK SUMMER,80% DUCK SUMMER FILLED,INTERIOR - 419,Duck,,$160.00,,
SINGLE - 80% GOOSE SUMMER,80% GOOSE SUMMER FILLED,INTERIOR - 420,Goose,,$114.50,,
DOUBLE - 80% GOOSE SUMMER,80% GOOSE SUMMER FILLED,INTERIOR - 421,Goose,,$140.00,,
QUEEN - 80% GOOSE SUMMER,80% GOOSE SUMMER FILLED,INTERIOR - 422,Goose,,$164.00,,
KING - 80% GOOSE SUMMER,80% GOOSE SUMMER FILLED,INTERIOR - 423,Goose,,$177.00,,
SUPER KING - 80% GOOSE SUMMER,80% GOOSE SUMMER FILLED,INTERIOR - 424,Goose,,$274.00,,
STANDARD PILLOW - 80 DUCK DOWN CHAMBER PILLOW,CHAMBER PILLOW,INTERIOR - 425,Duck,,46,,
KING PILLOW - 80 DUCK DOWN CHAMBER PILLOW,CHAMBER PILLOW,INTERIOR - 426,Duck,,,,
STANDARD PILLOW - 50 DUCK DOWN CHAMBER PILLOW,CHAMBER PILLOW,INTERIOR - 427,Duck,,37,,
KING PILLOW - 50 DUCK DOWN CHAMBER PILLOW,CHAMBER PILLOW,INTERIOR - 428,Duck,,,,
STANDARD PILLOW - 80% HUNGARIAN PILLOW,STRIP PILLOW,INTERIOR - 429,Hungarian,,123.5,,
KING PILLOW - 80% HUNGARIAN PILLOW,STRIP PILLOW,INTERIOR - 430,Hungarian,,,,
SINGLE - HUNGARIAN STRIPPED QUILT,STRIPPED QUILT,INTERIOR - 431,Hungarian,,$201.50,,
DOUBLE - HUNGARIAN STRIPPED QUILT,STRIPPED QUILT,INTERIOR - 432,Hungarian,,$251.00,,
QUEEN - HUNGARIAN STRIPPED QUILT,STRIPPED QUILT,INTERIOR - 433,Hungarian,,$294.00,,
KING - HUNGARIAN STRIPPED QUILT,STRIPPED QUILT,INTERIOR - 434,Hungarian,,$345.00,,
SUPER KING - HUNGARIAN STRIPPED QUILT,STRIPPED QUILT,INTERIOR - 435,Hungarian,,$437.00,,
Double/Queen 230 x 240cms 450gms - SILVER BLANKET,SILVER BLANKET,INTERIOR - 436,Silver Blanket,,$70.00,,
King/Super King 270 x 240cms 535 gms - SILVER BLANKET,SILVER BLANKET,INTERIOR - 437,Silver Blanket,,$81.00,,
Single/ King Single 180 x 230gms 300gms - SILVER BLANKET,SILVER BLANKET,INTERIOR - 438,Silver Blanket,,$56.00,,
Double/Queen 230 x 240cms 450gms - KHAKI BLANKET,KHAKI BLANKET,INTERIOR - 439,Khaki Blanket,,$70.00,,
King/Super King 270 x 240cms 535 gms - KHAKI BLANKET,KHAKI BLANKET,INTERIOR - 440,Khaki Blanket,,$81.00,,
Single/ King Single 180 x 230gms 300gms - KHAKI BLANKET,KHAKI BLANKET,INTERIOR - 441,Khaki Blanket,,$56.00,,
EXTRA LARGE - MEN JACKET,JACKETS,INTERIOR - 442,JACKETS,,,,
LARGE - MEN JACKET,JACKETS,INTERIOR - 443,JACKETS,,,,
MEDIUM - MEN JACKET,JACKETS,INTERIOR - 444,JACKETS,,,,
SMALL - MEN JACKET,JACKETS,INTERIOR - 445,JACKETS,,,,
EXTRA LARGE - WOMAN JACKET,JACKETS,INTERIOR - 446,JACKETS,,,,
LARGE - WOMAN JACKET,JACKETS,INTERIOR - 447,JACKETS,,,,
MEDIUM - WOMAN JACKET,JACKETS,INTERIOR - 448,JACKETS,,,,
SMALL - WOMAN JACKET,JACKETS,INTERIOR - 449,JACKETS,,,,
