Product Name,Category,SKU,Filling,Weight,Customer Price,,
60X40CM,INSERTS,ECO838,Duck Feather - Fibre,Firm Fill,$18.10,,
60X40CM,INSERTS,ECO839,Duck Feather - Fibre,Extra Firm Fill,$18.70,,
60X40CM,INSERTS,ECO840,100% Polyester,Normal,$17.50,,
60X40CM,INSERTS,ECO841,100% Polyester,Firm Fill,$18.10,,
60X40CM,INSERTS,ECO842,100% Polyester,Extra Firm Fill,$18.70,,
60X40CM,INSERTS,ECO843,30% Down 70% Feather,Normal,$30.50,,
60X40CM,INSERTS,ECO844,30% Down 70% Feather,Firm Fill,$33.10,,
60X40CM,INSERTS,ECO845,30% Down 70% Feather,Extra Firm Fill,$35.70,,
60X40CM,INSERTS,ECO846,50% Down 50% Feather,Normal,$49.00,,
60X40CM,INSERTS,ECO847,50% Down 50% Feather,Firm Fill,$51.60,,
60X40CM,INSERTS,ECO848,50% Down 50% Feather,Extra Firm Fill,$54.20,,
60X40CM,INSERTS,ECO849,80% Down 20% Feather,Normal,$60.00,,
60X40CM,INSERTS,ECO850,80% Down 20% Feather,Firm Fill,$62.60,,
60X40CM,INSERTS,ECO851,80% Down 20% Feather,Extra Firm Fill,$65.20,,
60X60CM,INSERTS,ECO852,100% Feather,Normal,$15.00,,
60X60CM,INSERTS,ECO853,100% Feather,Firm Fill,$15.60,,
60X60CM,INSERTS,ECO854,100% Feather,Extra Firm Fill,$16.20,,
60X60CM,INSERTS,ECO855,Duck Feather - Foam,Normal,$17.25,,
60X60CM,INSERTS,ECO856,Duck Feather - Foam,Firm Fill,$17.85,,
60X60CM,INSERTS,ECO857,Duck Feather - Foam,Extra Firm Fill,$18.45,,
60X60CM,INSERTS,ECO858,Duck Feather - Fibre,Normal,$17.25,,
60X60CM,INSERTS,ECO859,Duck Feather - Fibre,Firm Fill,$17.85,,
60X60CM,INSERTS,ECO860,Duck Feather - Fibre,Extra Firm Fill,$18.45,,
60X60CM,INSERTS,ECO861,100% Polyester,Normal,$17.25,,
60X60CM,INSERTS,ECO862,100% Polyester,Firm Fill,$17.85,,
60X60CM,INSERTS,ECO863,100% Polyester,Extra Firm Fill,$18.45,,
60X60CM,INSERTS,ECO864,30% Down 70% Feather,Normal,$39.00,,
60X60CM,INSERTS,ECO865,30% Down 70% Feather,Firm Fill,$41.60,,
60X60CM,INSERTS,ECO866,30% Down 70% Feather,Extra Firm Fill,$44.20,,
60X60CM,INSERTS,ECO867,50% Down 50% Feather,Normal,$64.40,,
60X60CM,INSERTS,ECO868,50% Down 50% Feather,Firm Fill,$67.00,,
60X60CM,INSERTS,ECO869,50% Down 50% Feather,Extra Firm Fill,$69.60,,
60X60CM,INSERTS,ECO870,80% Down 20% Feather,Normal,$79.00,,
60X60CM,INSERTS,ECO871,80% Down 20% Feather,Firm Fill,$81.60,,
60X60CM,INSERTS,ECO872,80% Down 20% Feather,Extra Firm Fill,$84.20,,
65X40CM,INSERTS,ECO873,100% Feather,Normal,$16.50,,
65X40CM,INSERTS,ECO874,100% Feather,Firm Fill,$17.10,,
65X40CM,INSERTS,ECO875,100% Feather,Extra Firm Fill,$17.70,,
65X40CM,INSERTS,ECO876,Duck Feather - Foam,Normal,$18.50,,
65X40CM,INSERTS,ECO877,Duck Feather - Foam,Firm Fill,$19.10,,
65X40CM,INSERTS,ECO878,Duck Feather - Foam,Extra Firm Fill,$19.70,,
65X40CM,INSERTS,ECO879,Duck Feather - Fibre,Normal,$18.50,,
65X40CM,INSERTS,ECO880,Duck Feather - Fibre,Firm Fill,$19.10,,
65X40CM,INSERTS,ECO881,Duck Feather - Fibre,Extra Firm Fill,$19.70,,
65X40CM,INSERTS,ECO882,100% Polyester,Normal,$18.50,,
65X40CM,INSERTS,ECO883,100% Polyester,Firm Fill,$19.10,,
65X40CM,INSERTS,ECO884,100% Polyester,Extra Firm Fill,$19.70,,
65X40CM,INSERTS,ECO885,30% Down 70% Feather,Normal,$31.50,,
65X40CM,INSERTS,ECO886,30% Down 70% Feather,Firm Fill,$34.10,,
65X40CM,INSERTS,ECO887,30% Down 70% Feather,Extra Firm Fill,$36.70,,
65X40CM,INSERTS,ECO888,50% Down 50% Feather,Normal,$50.00,,
65X40CM,INSERTS,ECO889,50% Down 50% Feather,Firm Fill,$52.60,,
65X40CM,INSERTS,ECO890,50% Down 50% Feather,Extra Firm Fill,$55.20,,
65X40CM,INSERTS,ECO891,80% Down 20% Feather,Normal,$61.00,,
65X40CM,INSERTS,ECO892,80% Down 20% Feather,Firm Fill,$63.60,,
65X40CM,INSERTS,ECO893,80% Down 20% Feather,Extra Firm Fill,$66.20,,
65X65CM,INSERTS,ECO894,100% Feather,Normal,$22.00,,
65X65CM,INSERTS,ECO895,100% Feather,Firm Fill,$22.60,,
65X65CM,INSERTS,ECO896,100% Feather,Extra Firm Fill,$23.20,,
65X65CM,INSERTS,ECO897,Duck Feather - Foam,Normal,$28.75,,
65X65CM,INSERTS,ECO898,Duck Feather - Foam,Firm Fill,$29.35,,
65X65CM,INSERTS,ECO899,Duck Feather - Foam,Extra Firm Fill,$29.95,,
65X65CM,INSERTS,ECO900,Duck Feather - Fibre,Normal,$28.75,,
65X65CM,INSERTS,ECO901,Duck Feather - Fibre,Firm Fill,$29.35,,
65X65CM,INSERTS,ECO902,Duck Feather - Fibre,Extra Firm Fill,$29.95,,
65X65CM,INSERTS,ECO903,100% Polyester,Normal,$28.75,,
65X65CM,INSERTS,ECO904,100% Polyester,Firm Fill,$29.35,,
